141733920934,RETURN,-1,,return __newInstance,5,7,,,3
141733920935,RETURN,-1,,return class AreaListSerializer<meta>(...).<fakeNew>(),1,6,,,1
141733920936,RETURN,-1,,return __newInstance,1,6,,,3
141733920937,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,13,,,1
141733920938,RETURN,-1,,return __newInstance,5,13,,,3
141733920939,RETURN,-1,,return class AreaScheduleSerializer<meta>(...).<fakeNew>(),1,12,,,1
141733920940,RETURN,-1,,return __newInstance,1,12,,,3
141733920941,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,21,,,1
141733920942,RETURN,-1,,return __newInstance,5,21,,,3
141733920943,RETURN,-1,,return class AreaDetailSerializer<meta>(...).<fakeNew>(),1,18,,,1
141733920944,RETURN,-1,,return __newInstance,1,18,,,3
141733920945,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,15,,,1
141733920946,RETURN,-1,,return __newInstance,5,15,,,3
141733920947,RETURN,-1,,return class SubjectSquadSerializer<meta>(...).<fakeNew>(),1,14,,,1
141733920948,RETURN,-1,,return __newInstance,1,14,,,3
141733920949,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,25,,,1
141733920950,RETURN,-1,,return __newInstance,5,25,,,3
141733920951,RETURN,-1,,"return get_subject_absence_statistics(obj.id, self.context['subjects_absence_statistics'])",9,30,,,1
141733920952,RETURN,-1,,return class SubjectReportSerializer<meta>(...).<fakeNew>(),1,20,,,1
141733920953,RETURN,-1,,return __newInstance,1,20,,,3
141733920954,RETURN,-1,,"return get_absence_statistics(self, obj)",5,29,,,1
141733920955,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,34,,,1
141733920956,RETURN,-1,,return __newInstance,5,34,,,3
141733920957,RETURN,-1,,return class AreaReportSerializer<meta>(...).<fakeNew>(),1,33,,,1
141733920958,RETURN,-1,,return __newInstance,1,33,,,3
141733920959,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,43,,,1
141733920960,RETURN,-1,,return __newInstance,5,43,,,3
141733920961,RETURN,-1,,return class ScheduleReportSerializer<meta>(...).<fakeNew>(),1,39,,,1
141733920962,RETURN,-1,,return __newInstance,1,39,,,3
141733920963,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,52,,,1
141733920964,RETURN,-1,,return __newInstance,5,52,,,3
141733920965,RETURN,-1,,return subjects.data,9,61,,,3
141733920966,RETURN,-1,,return ret,9,67,,,3
141733920967,RETURN,-1,,return class DistributionReportSerializer<meta>(...).<fakeNew>(),1,48,,,1
141733920968,RETURN,-1,,return __newInstance,1,48,,,3
141733920969,RETURN,-1,,"return get_subjects(self, obj)",5,56,,,1
141733920970,RETURN,-1,,"return to_representation(self, instance)",5,63,,,1
141733920971,RETURN,-1,,return class DistributionReportParamSerializer<meta>(...).<fakeNew>(),1,70,,,1
141733920972,RETURN,-1,,return __newInstance,1,70,,,3
141733920973,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,14,,,1
141733920974,RETURN,-1,,return __newInstance,5,14,,,3
141733920975,RETURN,-1,,return class PresenceAccountSubjectAbsenceSerializer<meta>(...).<fakeNew>(),1,10,,,1
141733920976,RETURN,-1,,return __newInstance,1,10,,,3
141733920977,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,22,,,1
141733920978,RETURN,-1,,return __newInstance,5,22,,,3
141733920979,RETURN,-1,,"return PresenceAccountSubjectAbsenceSerializer(obj.prefetched_absence[0], read_only=True).data",13,28,,,1
141733920980,RETURN,-1,,return class PresenceAccountSubjectSerializer<meta>(...).<fakeNew>(),1,19,,,1
141733920981,RETURN,-1,,return __newInstance,1,19,,,3
141733920982,RETURN,-1,,"return get_absence_detail(self, obj)",5,26,,,1
141733920983,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,32,,,1
141733920984,RETURN,-1,,return __newInstance,5,32,,,3
141733920985,RETURN,-1,,return class PresenceAccountAreaListSerializer<meta>(...).<fakeNew>(),1,31,,,1
141733920986,RETURN,-1,,return __newInstance,1,31,,,3
141733920987,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,40,,,1
141733920988,RETURN,-1,,return __newInstance,5,40,,,3
141733920989,RETURN,-1,,return class PresenceAccountScheduleListSerializer<meta>(...).<fakeNew>(),1,37,,,1
141733920990,RETURN,-1,,return __newInstance,1,37,,,3
141733920991,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,48,,,1
141733920992,RETURN,-1,,return __newInstance,5,48,,,3
141733920993,RETURN,-1,,return class PresenceAccountShiftListSerializer<meta>(...).<fakeNew>(),1,45,,,1
141733920994,RETURN,-1,,return __newInstance,1,45,,,3
141733920995,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,57,,,1
141733920996,RETURN,-1,,return __newInstance,5,57,,,3
141733920997,RETURN,-1,,return ret,9,65,,,3
141733920998,RETURN,-1,,return class PresenceAccountListSerializer<meta>(...).<fakeNew>(),1,53,,,1
141733920999,RETURN,-1,,return __newInstance,1,53,,,3
141733921000,RETURN,-1,,"return to_representation(self, instance)",5,61,,,1
141733921001,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,71,,,1
141733921002,RETURN,-1,,return __newInstance,5,71,,,3
141733921003,RETURN,-1,,return ret,9,79,,,3
141733921004,RETURN,-1,,"return PresenceAccountSubjectSerializer(subjects, many=True).data",9,95,,,3
141733921005,RETURN,-1,,return class PresenceAccountDetailSerializer<meta>(...).<fakeNew>(),1,68,,,1
141733921006,RETURN,-1,,return __newInstance,1,68,,,3
141733921007,RETURN,-1,,"return get_subjects_absent(self, obj)",5,81,,,1
141733921008,RETURN,-1,,"return to_representation(self, instance)",5,75,,,1
141733921009,RETURN,-1,,return class PresenceAccountAbsentSubjectParamSerializer<meta>(...).<fakeNew>(),1,98,,,1
141733921010,RETURN,-1,,return __newInstance,1,98,,,3
141733921011,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,107,,,1
141733921012,RETURN,-1,,return __newInstance,5,107,,,3
141733921013,RETURN,-1,,"return PresenceAccountSubjectAbsenceSerializer(obj.prefetched_absence[0], read_only=True).data \\
            if obj.prefetched_absence else None",9,112,,,1
141733921014,RETURN,-1,,return ret,9,119,,,3
141733921015,RETURN,-1,,return class PresenceAccountAbsentSubjectSerializer<meta>(...).<fakeNew>(),1,104,,,1
141733921016,RETURN,-1,,return __newInstance,1,104,,,3
141733921017,RETURN,-1,,"return get_absence(self, obj)",5,111,,,1
141733921018,RETURN,-1,,"return to_representation(self, instance)",5,115,,,1
141733921019,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,10,,,1
141733921020,RETURN,-1,,return __newInstance,5,10,,,3
141733921021,RETURN,-1,,return class ScheduleDeviceSerializer<meta>(...).<fakeNew>(),1,9,,,1
141733921022,RETURN,-1,,return __newInstance,1,9,,,3
141733921023,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,19,,,1
141733921024,RETURN,-1,,return __newInstance,5,19,,,3
141733921025,RETURN,-1,,return class ScheduleDeviceSettingSerializer<meta>(...).<fakeNew>(),1,15,,,1
141733921026,RETURN,-1,,return __newInstance,1,15,,,3
141733921027,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,27,,,1
141733921028,RETURN,-1,,return __newInstance,5,27,,,3
141733921029,RETURN,-1,,return class ScheduleListCreateSerializer<meta>(...).<fakeNew>(),1,24,,,1
141733921030,RETURN,-1,,return __newInstance,1,24,,,3
141733921031,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,33,,,1
141733921032,RETURN,-1,,return __newInstance,5,33,,,3
141733921033,RETURN,-1,,return attrs,9,40,,,2
141733921034,RETURN,-1,,return class ScheduleListSerializer<meta>(...).<fakeNew>(),1,32,,,1
141733921035,RETURN,-1,,return __newInstance,1,32,,,3
141733921036,RETURN,-1,,"return validate(self, attrs)",5,37,,,1
141733921037,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,46,,,1
141733921038,RETURN,-1,,return __newInstance,5,46,,,3
141733921039,RETURN,-1,,return class ScheduleDetailSerializer<meta>(...).<fakeNew>(),1,43,,,1
141733921040,RETURN,-1,,return __newInstance,1,43,,,3
141733921041,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,8,,,1
141733921042,RETURN,-1,,return __newInstance,5,8,,,3
141733921043,RETURN,-1,,return class PlatformSerializer<meta>(...).<fakeNew>(),1,7,,,1
141733921044,RETURN,-1,,return __newInstance,1,7,,,3
141733921045,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,16,,,1
141733921046,RETURN,-1,,return __newInstance,5,16,,,3
141733921047,RETURN,-1,,return attrs,9,24,,,2
141733921048,RETURN,-1,,return class DeviceSettingListSerializer<meta>(...).<fakeNew>(),1,13,,,1
141733921049,RETURN,-1,,return __newInstance,1,13,,,3
141733921050,RETURN,-1,,"return validate(self, attrs)",5,21,,,1
141733921051,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,30,,,1
141733921052,RETURN,-1,,return __newInstance,5,30,,,3
141733921053,RETURN,-1,,return attrs,9,41,,,2
141733921054,RETURN,-1,,return class DeviceSettingDetailSerializer<meta>(...).<fakeNew>(),1,27,,,1
141733921055,RETURN,-1,,return __newInstance,1,27,,,3
141733921056,RETURN,-1,,"return validate(self, attrs)",5,36,,,1
141733921057,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,45,,,1
141733921058,RETURN,-1,,return __newInstance,5,45,,,3
141733921059,RETURN,-1,,return class DeviceSerializer<meta>(...).<fakeNew>(),1,44,,,1
141733921060,RETURN,-1,,return __newInstance,1,44,,,3
141733921061,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,52,,,1
141733921062,RETURN,-1,,return __newInstance,5,52,,,3
141733921063,RETURN,-1,,return class SiestaSerializer<meta>(...).<fakeNew>(),1,51,,,1
141733921064,RETURN,-1,,return __newInstance,1,51,,,3
141733921065,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,16,,,1
141733921066,RETURN,-1,,return __newInstance,5,16,,,3
141733921067,RETURN,-1,,return class ShiftScheduleSerializer<meta>(...).<fakeNew>(),1,15,,,1
141733921068,RETURN,-1,,return __newInstance,1,15,,,3
141733921069,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,22,,,1
141733921070,RETURN,-1,,return __newInstance,5,22,,,3
141733921071,RETURN,-1,,return class ScheduleAreaSerializer<meta>(...).<fakeNew>(),1,21,,,1
141733921072,RETURN,-1,,return __newInstance,1,21,,,3
141733921073,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,30,,,1
141733921074,RETURN,-1,,return __newInstance,5,30,,,3
141733921075,RETURN,-1,,return class ShiftScheduleAreaSerializer<meta>(...).<fakeNew>(),1,27,,,1
141733921076,RETURN,-1,,return __newInstance,1,27,,,3
141733921077,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,36,,,1
141733921078,RETURN,-1,,return __newInstance,5,36,,,3
141733921079,RETURN,-1,,return class ShiftSubjectSerializer<meta>(...).<fakeNew>(),1,35,,,1
141733921080,RETURN,-1,,return __newInstance,1,35,,,3
141733921081,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,47,,,1
141733921082,RETURN,-1,,return __newInstance,5,47,,,3
141733921083,RETURN,-1,,return ret,9,56,,,3
141733921084,RETURN,-1,,return ret,9,73,,,8
141733921085,RETURN,-1,,return attrs,9,81,,,2
141733921086,RETURN,-1,,return class ShiftSerializer<meta>(...).<fakeNew>(),1,41,,,1
141733921087,RETURN,-1,,return __newInstance,1,41,,,3
141733921088,RETURN,-1,,"return to_internal_value(self, data)",5,58,,,1
141733921089,RETURN,-1,,"return to_representation(self, instance)",5,52,,,1
141733921090,RETURN,-1,,"return validate(self, attrs)",5,75,,,1
141733921091,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,85,,,1
141733921092,RETURN,-1,,return __newInstance,5,85,,,3
141733921093,RETURN,-1,,return class ShiftListSerializer<meta>(...).<fakeNew>(),1,84,,,1
141733921094,RETURN,-1,,return __newInstance,1,84,,,3
141733921095,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,94,,,1
141733921096,RETURN,-1,,return __newInstance,5,94,,,3
141733921097,RETURN,-1,,return class ShiftAreaListSerializer<meta>(...).<fakeNew>(),1,91,,,1
141733921098,RETURN,-1,,return __newInstance,1,91,,,3
141733921099,RETURN,-1,,return class Meta<meta>(...).<fakeNew>(),5,105,,,1
141733921100,RETURN,-1,,return __newInstance,5,105,,,3
141733921101,RETURN,-1,,return ret,9,114,,,3
141733921102,RETURN,-1,,return attrs,9,129,,,3
141733921103,RETURN,-1,,return class ShiftDetailSerializer<meta>(...).<fakeNew>(),1,100,,,1
141733921104,RETURN,-1,,return __newInstance,1,100,,,3
141733921105,RETURN,-1,,"return to_representation(self, instance)",5,110,,,1
141733921106,RETURN,-1,,"return validate(self, attrs)",5,116,,,1
141733921107,RETURN,-1,,return data,9,144,,,3
141733921108,RETURN,-1,,return value,9,150,,,2
141733921109,RETURN,-1,,return class ShiftClearSerializer<meta>(...).<fakeNew>(),1,132,,,1
141733921110,RETURN,-1,,return __newInstance,1,132,,,3
141733921111,RETURN,-1,,"return validate(self, data)",5,136,,,1
141733921112,RETURN,-1,,"return validate_order_date_after(self, value)",5,146,,,1
141733921113,RETURN,-1,,return data,9,185,,,3
141733921114,RETURN,-1,,return value,9,191,,,2
141733921115,RETURN,-1,,return class ShiftCopySerializer<meta>(...).<fakeNew>(),1,153,,,1
141733921116,RETURN,-1,,return __newInstance,1,153,,,3
141733921117,RETURN,-1,,"return validate(self, data)",5,161,,,1
141733921118,RETURN,-1,,"return validate_paste_start(self, value)",5,187,,,1
141733921119,RETURN,-1,,return class DeviceSettingEntity<meta>(...).<fakeNew>(),1,23,,,1
141733921120,RETURN,-1,,return __newInstance,1,23,,,3
141733921121,RETURN,-1,,return class ShiftEntity<meta>(...).<fakeNew>(),1,31,,,1
141733921122,RETURN,-1,,return __newInstance,1,31,,,3
141733921123,RETURN,-1,,"return dict(schedule_id=self.schedule_id, order_date=self.order_date)",9,52,,,1
141733921124,RETURN,-1,,return class PasteShiftEntity<meta>(...).<fakeNew>(),1,45,,,1
141733921125,RETURN,-1,,return __newInstance,1,45,,,3
141733921126,RETURN,-1,,return create_data(self),5,51,,,1
141733921127,RETURN,-1,,return query,9,99,,,9
141733921128,RETURN,-1,,return class ShiftDAO<meta>(...).<fakeNew>(),1,55,,,1
141733921129,RETURN,-1,,return __newInstance,1,55,,,3
141733921130,RETURN,-1,,return shifts_for_copy[1],9,208,,,3
141733921131,RETURN,-1,,return shifts_for_paste[1],9,219,,,3
141733921132,RETURN,-1,,"return copy_date, paste_date",13,229,,,1
141733921133,RETURN,-1,,"return cls._select_copy_paste_date(
                copy_date + timedelta(days=1), paste_date + timedelta(days=1), shift_date)",13,231,,,1
141733921134,RETURN,-1,,return subjects_employment,9,242,,,4
141733921135,RETURN,-1,,return True,17,248,,,1
141733921136,RETURN,-1,,return True,17,250,,,1
141733921137,RETURN,-1,,return False,9,251,,,2
141733921138,RETURN,-1,,return self.not_added_subjects,9,325,,,7
141733921139,RETURN,-1,,"return class CopyDistributionService<meta>(...).<fakeNew>(order_date_after, order_date_before, paste_start, paste_end, schedule, area)",13,185,,,1
141733921140,RETURN,-1,,return __newInstance,13,185,,,3
141733921141,RETURN,-1,,"return __init__(self, order_date_after, order_date_before, paste_start, paste_end, schedule, area)",5,184,,,1
141733921142,RETURN,-1,,"return _add_not_added_subjects(self, order_date, not_added_subjects, shift, tz)",5,253,,,1
141733921143,RETURN,-1,,"return _form_shifts_for_paste(self, shifts_for_copy)",5,271,,,1
141733921144,RETURN,-1,,return _get_subjects_employment(self),5,234,,,1
141733921145,RETURN,-1,,return execute(self),5,309,,,1
141733921146,RETURN,-1,,return response_data.get('id'),9,19,,,4
