120259084309,METHOD_REF,2,,def with_perm(...),5,,48,core\\models.py:<module>.UserManager.with_perm,,,2,,core\\models.py:<module>.UserManager.with_perm
120259084310,METHOD_REF,-1,,def <body>(...),1,,76,core\\models.py:<module>.User.<body>,,,0,,core\\models.py:<module>.User.<body>
120259084311,METHOD_REF,-1,,def <body>(...),1,,8,core\\permissions.py:<module>.IsAdmin.<body>,,,0,,core\\permissions.py:<module>.IsAdmin.<body>
120259084312,METHOD_REF,2,,def has_permission(...),5,,9,core\\permissions.py:<module>.IsAdmin.has_permission,,,2,,core\\permissions.py:<module>.IsAdmin.has_permission
120259084313,METHOD_REF,-1,,def <body>(...),1,,16,core\\permissions.py:<module>.CurrentUserOrAdmin.<body>,,,0,,core\\permissions.py:<module>.CurrentUserOrAdmin.<body>
120259084314,METHOD_REF,2,,def has_object_permission(...),5,,17,core\\permissions.py:<module>.CurrentUserOrAdmin.has_object_permission,,,2,,core\\permissions.py:<module>.CurrentUserOrAdmin.has_object_permission
120259084315,METHOD_REF,-1,,def <body>(...),1,,24,core\\permissions.py:<module>.IsAdminOrReadOnly.<body>,,,0,,core\\permissions.py:<module>.IsAdminOrReadOnly.<body>
120259084316,METHOD_REF,2,,def has_permission(...),5,,25,core\\permissions.py:<module>.IsAdminOrReadOnly.has_permission,,,2,,core\\permissions.py:<module>.IsAdminOrReadOnly.has_permission
120259084317,METHOD_REF,-1,,def <body>(...),1,,10,core\\serializers.py:<module>.UserSerializer.<body>,,,0,,core\\serializers.py:<module>.UserSerializer.<body>
120259084318,METHOD_REF,-1,,def <body>(...),5,,11,core\\serializers.py:<module>.UserSerializer.Meta.<body>,,,0,,core\\serializers.py:<module>.UserSerializer.Meta.<body>
120259084319,METHOD_REF,-1,,def <body>(...),1,,16,core\\serializers.py:<module>.UserCreateSerializer.<body>,,,0,,core\\serializers.py:<module>.UserCreateSerializer.<body>
120259084320,METHOD_REF,-1,,def <body>(...),5,,20,core\\serializers.py:<module>.UserCreateSerializer.Meta.<body>,,,0,,core\\serializers.py:<module>.UserCreateSerializer.Meta.<body>
120259084321,METHOD_REF,2,,def validate(...),5,,24,core\\serializers.py:<module>.UserCreateSerializer.validate,,,2,,core\\serializers.py:<module>.UserCreateSerializer.validate
120259084322,METHOD_REF,2,,def create(...),5,,45,core\\serializers.py:<module>.UserCreateSerializer.create,,,2,,core\\serializers.py:<module>.UserCreateSerializer.create
120259084323,METHOD_REF,-1,,def <body>(...),1,,50,core\\serializers.py:<module>.PasswordSerializer.<body>,,,0,,core\\serializers.py:<module>.PasswordSerializer.<body>
120259084324,METHOD_REF,2,,def validate(...),5,,55,core\\serializers.py:<module>.PasswordSerializer.validate,,,2,,core\\serializers.py:<module>.PasswordSerializer.validate
120259084325,METHOD_REF,-1,,def <body>(...),1,,19,core\\views.py:<module>.UserViewSet.<body>,,,0,,core\\views.py:<module>.UserViewSet.<body>
120259084326,METHOD_REF,2,,def get_permissions(...),5,,24,core\\views.py:<module>.UserViewSet.get_permissions,,,2,,core\\views.py:<module>.UserViewSet.get_permissions
120259084327,METHOD_REF,2,,def get_serializer_class(...),5,,30,core\\views.py:<module>.UserViewSet.get_serializer_class,,,2,,core\\views.py:<module>.UserViewSet.get_serializer_class
120259084328,METHOD_REF,2,,def perform_destroy(...),5,,38,core\\views.py:<module>.UserViewSet.perform_destroy,,,2,,core\\views.py:<module>.UserViewSet.perform_destroy
120259084329,METHOD_REF,1,,def me(...),5,,42,core\\views.py:<module>.UserViewSet.me,,,1,,core\\views.py:<module>.UserViewSet.me
120259084330,METHOD_REF,1,,def set_password(...),5,,48,core\\views.py:<module>.UserViewSet.set_password,,,1,,core\\views.py:<module>.UserViewSet.set_password
120259084331,METHOD_REF,1,,def set_websocket_token(...),5,,58,core\\views.py:<module>.UserViewSet.set_websocket_token,,,1,,core\\views.py:<module>.UserViewSet.set_websocket_token
120259084332,METHOD_REF,-1,,def <body>(...),1,,4,job\\apps.py:<module>.JobConfig.<body>,,,0,,job\\apps.py:<module>.JobConfig.<body>
120259084333,METHOD_REF,-1,,def <body>(...),1,,18,job\\consumers.py:<module>.PresenceAccountConsumer.<body>,,,0,,job\\consumers.py:<module>.PresenceAccountConsumer.<body>
120259084334,METHOD_REF,2,,def connect(...),5,,27,job\\consumers.py:<module>.PresenceAccountConsumer.connect,,,2,,job\\consumers.py:<module>.PresenceAccountConsumer.connect
120259084335,METHOD_REF,2,,def disconnect(...),5,,32,job\\consumers.py:<module>.PresenceAccountConsumer.disconnect,,,2,,job\\consumers.py:<module>.PresenceAccountConsumer.disconnect
120259084336,METHOD_REF,2,,def send_message(...),5,,36,job\\consumers.py:<module>.PresenceAccountConsumer.send_message,,,2,,job\\consumers.py:<module>.PresenceAccountConsumer.send_message
120259084337,METHOD_REF,-1,,def <body>(...),1,,40,job\\consumers.py:<module>.DeviceConsumer.<body>,,,0,,job\\consumers.py:<module>.DeviceConsumer.<body>
120259084338,METHOD_REF,2,,def connect(...),5,,43,job\\consumers.py:<module>.DeviceConsumer.connect,,,2,,job\\consumers.py:<module>.DeviceConsumer.connect
120259084339,METHOD_REF,2,,def disconnect(...),5,,48,job\\consumers.py:<module>.DeviceConsumer.disconnect,,,2,,job\\consumers.py:<module>.DeviceConsumer.disconnect
120259084340,METHOD_REF,2,,def send_message(...),5,,52,job\\consumers.py:<module>.DeviceConsumer.send_message,,,2,,job\\consumers.py:<module>.DeviceConsumer.send_message
120259084341,METHOD_REF,-1,,def <body>(...),1,,9,job\\management\\commands\\init_job_celery_tasks.py:<module>.Command.<body>,,,0,,job\\management\\commands\\init_job_celery_tasks.py:<module>.Command.<body>
120259084342,METHOD_REF,2,,def handle(...),5,,12,job\\management\\commands\\init_job_celery_tasks.py:<module>.Command.handle,,,2,,job\\management\\commands\\init_job_celery_tasks.py:<module>.Command.handle
120259084343,METHOD_REF,-1,,def <body>(...),1,,6,job\\migrations\\0001_initial.py:<module>.Migration.<body>,,,0,,job\\migrations\\0001_initial.py:<module>.Migration.<body>
120259084344,METHOD_REF,-1,,def <body>(...),1,,7,job\\migrations\\0002_devicetype_device.py:<module>.Migration.<body>,,,0,,job\\migrations\\0002_devicetype_device.py:<module>.Migration.<body>
120259084345,METHOD_REF,-1,,def <body>(...),1,,9,job\\migrations\\0003_area_schedule_siesta_shift_device_area.py:<module>.Migration.<body>,,,0,,job\\migrations\\0003_area_schedule_siesta_shift_device_area.py:<module>.Migration.<body>
120259084346,METHOD_REF,-1,,def <body>(...),1,,6,job\\migrations\\0004_device_liveness_platform_notification_url.py:<module>.Migration.<body>,,,0,,job\\migrations\\0004_device_liveness_platform_notification_url.py:<module>.Migration.<body>
120259084347,METHOD_REF,-1,,def <body>(...),1,,7,job\\migrations\\0005_recognition.py:<module>.Migration.<body>,,,0,,job\\migrations\\0005_recognition.py:<module>.Migration.<body>
120259084348,METHOD_REF,-1,,def <body>(...),1,,6,job\\migrations\\0006_remove_area_work_places_count.py:<module>.Migration.<body>,,,0,,job\\migrations\\0006_remove_area_work_places_count.py:<module>.Migration.<body>
120259084349,METHOD_REF,2,,def init_device_name(...),1,,8,job\\migrations\\0007_remove_device_device_type_device_name_and_more.py:<module>.init_device_name,,,2,,job\\migrations\\0007_remove_device_device_type_device_name_and_more.py:<module>.init_device_name
120259084350,METHOD_REF,-1,,def <body>(...),1,,16,job\\migrations\\0007_remove_device_device_type_device_name_and_more.py:<module>.Migration.<body>,,,0,,job\\migrations\\0007_remove_device_device_type_device_name_and_more.py:<module>.Migration.<body>
120259084351,METHOD_REF,-1,,def <body>(...),1,,7,job\\migrations\\0008_alter_device_area.py:<module>.Migration.<body>,,,0,,job\\migrations\\0008_alter_device_area.py:<module>.Migration.<body>
120259084352,METHOD_REF,-1,,def <body>(...),1,,6,job\\migrations\\0009_alter_shift_subjects_alter_shift_unique_together.py:<module>.Migration.<body>,,,0,,job\\migrations\\0009_alter_shift_subjects_alter_shift_unique_together.py:<module>.Migration.<body>
120259084353,METHOD_REF,-1,,def <body>(...),1,,7,job\\migrations\\0010_alter_device_area.py:<module>.Migration.<body>,,,0,,job\\migrations\\0010_alter_device_area.py:<module>.Migration.<body>
120259084354,METHOD_REF,-1,,def <body>(...),1,,6,job\\migrations\\0011_alter_platform_notification_url.py:<module>.Migration.<body>,,,0,,job\\migrations\\0011_alter_platform_notification_url.py:<module>.Migration.<body>
120259084355,METHOD_REF,-1,,def <body>(...),1,,6,job\\migrations\\0012_remove_schedule_required_subjects_count.py:<module>.Migration.<body>,,,0,,job\\migrations\\0012_remove_schedule_required_subjects_count.py:<module>.Migration.<body>
120259084356,METHOD_REF,2,,def order_date_to_range_field(...),1,,10,job\\migrations\\0013_alter_shift_order_date.py:<module>.order_date_to_range_field,,,2,,job\\migrations\\0013_alter_shift_order_date.py:<module>.order_date_to_range_field
120259084357,METHOD_REF,-1,,def <body>(...),1,,27,job\\migrations\\0013_alter_shift_order_date.py:<module>.Migration.<body>,,,0,,job\\migrations\\0013_alter_shift_order_date.py:<module>.Migration.<body>
120259084358,METHOD_REF,-1,,def <body>(...),1,,7,job\\migrations\\0014_device_ip_addr.py:<module>.Migration.<body>,,,0,,job\\migrations\\0014_device_ip_addr.py:<module>.Migration.<body>
120259084359,METHOD_REF,-1,,def <body>(...),1,,6,job\\migrations\\0015_alter_area_deleted_at_alter_schedule_deleted_at.py:<module>.Migration.<body>,,,0,,job\\migrations\\0015_alter_area_deleted_at_alter_schedule_deleted_at.py:<module>.Migration.<body>
120259084360,METHOD_REF,-1,,def <body>(...),1,,9,job\\migrations\\0016_remove_device_area_remove_recognition_shift_and_more.py:<module>.Migration.<body>,,,0,,job\\migrations\\0016_remove_device_area_remove_recognition_shift_and_more.py:<module>.Migration.<body>
120259084361,METHOD_REF,-1,,def <body>(...),1,,6,job\\migrations\\0017_alter_area_description_alter_device_description.py:<module>.Migration.<body>,,,0,,job\\migrations\\0017_alter_area_description_alter_device_description.py:<module>.Migration.<body>
120259084362,METHOD_REF,-1,,def <body>(...),1,,9,job\\models.py:<module>.Platform.<body>,,,0,,job\\models.py:<module>.Platform.<body>
120259084363,METHOD_REF,2,,def save(...),5,,15,job\\models.py:<module>.Platform.save,,,2,,job\\models.py:<module>.Platform.save
120259084364,METHOD_REF,-1,,def <body>(...),1,,23,job\\models.py:<module>.Area.<body>,,,0,,job\\models.py:<module>.Area.<body>
120259084365,METHOD_REF,2,,def __str__(...),5,,27,job\\models.py:<module>.Area.__str__,,,2,,job\\models.py:<module>.Area.__str__
120259084366,METHOD_REF,-1,,def <body>(...),1,,31,job\\models.py:<module>.DeviceSetting.<body>,,,0,,job\\models.py:<module>.DeviceSetting.<body>
120259084367,METHOD_REF,-1,,def <body>(...),1,,66,job\\models.py:<module>.Device.<body>,,,0,,job\\models.py:<module>.Device.<body>
120259084368,METHOD_REF,2,,def __str__(...),5,,93,job\\models.py:<module>.Device.__str__,,,2,,job\\models.py:<module>.Device.__str__
120259084369,METHOD_REF,-1,,def <body>(...),1,,97,job\\models.py:<module>.Schedule.<body>,,,0,,job\\models.py:<module>.Schedule.<body>
120259084370,METHOD_REF,2,,def __str__(...),5,,116,job\\models.py:<module>.Schedule.__str__,,,2,,job\\models.py:<module>.Schedule.__str__
120259084371,METHOD_REF,-1,,def <body>(...),1,,120,job\\models.py:<module>.Siesta.<body>,,,0,,job\\models.py:<module>.Siesta.<body>
120259084372,METHOD_REF,2,,def __str__(...),5,,125,job\\models.py:<module>.Siesta.__str__,,,2,,job\\models.py:<module>.Siesta.__str__
120259084373,METHOD_REF,-1,,def <body>(...),1,,129,job\\models.py:<module>.Shift.<body>,,,0,,job\\models.py:<module>.Shift.<body>
120259084374,METHOD_REF,-1,,def <body>(...),5,,138,job\\models.py:<module>.Shift.Meta.<body>,,,0,,job\\models.py:<module>.Shift.Meta.<body>
120259084375,METHOD_REF,2,,def __str__(...),5,,141,job\\models.py:<module>.Shift.__str__,,,2,,job\\models.py:<module>.Shift.__str__
120259084376,METHOD_REF,-1,,def <body>(...),1,,145,job\\models.py:<module>.PresenceAccount.<body>,,,0,,job\\models.py:<module>.PresenceAccount.<body>
120259084377,METHOD_REF,-1,,def <body>(...),1,,178,job\\models.py:<module>.Recognition.<body>,,,0,,job\\models.py:<module>.Recognition.<body>
120259084378,METHOD_REF,-1,,def <body>(...),1,,6,job\\serializers\\area.py:<module>.AreaListSerializer.<body>,,,0,,job\\serializers\\area.py:<module>.AreaListSerializer.<body>
120259084379,METHOD_REF,-1,,def <body>(...),5,,7,job\\serializers\\area.py:<module>.AreaListSerializer.Meta.<body>,,,0,,job\\serializers\\area.py:<module>.AreaListSerializer.Meta.<body>
120259084380,METHOD_REF,-1,,def <body>(...),1,,12,job\\serializers\\area.py:<module>.AreaScheduleSerializer.<body>,,,0,,job\\serializers\\area.py:<module>.AreaScheduleSerializer.<body>
120259084381,METHOD_REF,-1,,def <body>(...),5,,13,job\\serializers\\area.py:<module>.AreaScheduleSerializer.Meta.<body>,,,0,,job\\serializers\\area.py:<module>.AreaScheduleSerializer.Meta.<body>
120259084382,METHOD_REF,-1,,def <body>(...),1,,18,job\\serializers\\area.py:<module>.AreaDetailSerializer.<body>,,,0,,job\\serializers\\area.py:<module>.AreaDetailSerializer.<body>
120259084383,METHOD_REF,-1,,def <body>(...),5,,21,job\\serializers\\area.py:<module>.AreaDetailSerializer.Meta.<body>,,,0,,job\\serializers\\area.py:<module>.AreaDetailSerializer.Meta.<body>
120259084384,METHOD_REF,-1,,def <body>(...),1,,14,job\\serializers\\distribution_report.py:<module>.SubjectSquadSerializer.<body>,,,0,,job\\serializers\\distribution_report.py:<module>.SubjectSquadSerializer.<body>
120259084385,METHOD_REF,-1,,def <body>(...),5,,15,job\\serializers\\distribution_report.py:<module>.SubjectSquadSerializer.Meta.<body>,,,0,,job\\serializers\\distribution_report.py:<module>.SubjectSquadSerializer.Meta.<body>
120259084386,METHOD_REF,-1,,def <body>(...),1,,20,job\\serializers\\distribution_report.py:<module>.SubjectReportSerializer.<body>,,,0,,job\\serializers\\distribution_report.py:<module>.SubjectReportSerializer.<body>
120259084387,METHOD_REF,-1,,def <body>(...),5,,25,job\\serializers\\distribution_report.py:<module>.SubjectReportSerializer.Meta.<body>,,,0,,job\\serializers\\distribution_report.py:<module>.SubjectReportSerializer.Meta.<body>
120259084388,METHOD_REF,2,,def get_absence_statistics(...),5,,29,job\\serializers\\distribution_report.py:<module>.SubjectReportSerializer.get_absence_statistics,,,2,,job\\serializers\\distribution_report.py:<module>.SubjectReportSerializer.get_absence_statistics
120259084389,METHOD_REF,-1,,def <body>(...),1,,33,job\\serializers\\distribution_report.py:<module>.AreaReportSerializer.<body>,,,0,,job\\serializers\\distribution_report.py:<module>.AreaReportSerializer.<body>
120259084390,METHOD_REF,-1,,def <body>(...),5,,34,job\\serializers\\distribution_report.py:<module>.AreaReportSerializer.Meta.<body>,,,0,,job\\serializers\\distribution_report.py:<module>.AreaReportSerializer.Meta.<body>
120259084391,METHOD_REF,-1,,def <body>(...),1,,39,job\\serializers\\distribution_report.py:<module>.ScheduleReportSerializer.<body>,,,0,,job\\serializers\\distribution_report.py:<module>.ScheduleReportSerializer.<body>
120259084392,METHOD_REF,-1,,def <body>(...),5,,43,job\\serializers\\distribution_report.py:<module>.ScheduleReportSerializer.Meta.<body>,,,0,,job\\serializers\\distribution_report.py:<module>.ScheduleReportSerializer.Meta.<body>
120259084393,METHOD_REF,-1,,def <body>(...),1,,48,job\\serializers\\distribution_report.py:<module>.DistributionReportSerializer.<body>,,,0,,job\\serializers\\distribution_report.py:<module>.DistributionReportSerializer.<body>
120259084394,METHOD_REF,-1,,def <body>(...),5,,52,job\\serializers\\distribution_report.py:<module>.DistributionReportSerializer.Meta.<body>,,,0,,job\\serializers\\distribution_report.py:<module>.DistributionReportSerializer.Meta.<body>
120259084395,METHOD_REF,2,,def get_subjects(...),5,,56,job\\serializers\\distribution_report.py:<module>.DistributionReportSerializer.get_subjects,,,2,,job\\serializers\\distribution_report.py:<module>.DistributionReportSerializer.get_subjects
120259084396,METHOD_REF,2,,def to_representation(...),5,,63,job\\serializers\\distribution_report.py:<module>.DistributionReportSerializer.to_representation,,,2,,job\\serializers\\distribution_report.py:<module>.DistributionReportSerializer.to_representation
120259084397,METHOD_REF,-1,,def <body>(...),1,,70,job\\serializers\\distribution_report.py:<module>.DistributionReportParamSerializer.<body>,,,0,,job\\serializers\\distribution_report.py:<module>.DistributionReportParamSerializer.<body>
120259084398,METHOD_REF,-1,,def <body>(...),1,,10,job\\serializers\\presence_account.py:<module>.PresenceAccountSubjectAbsenceSerializer.<body>,,,0,,job\\serializers\\presence_account.py:<module>.PresenceAccountSubjectAbsenceSerializer.<body>
120259084399,METHOD_REF,-1,,def <body>(...),5,,14,job\\serializers\\presence_account.py:<module>.PresenceAccountSubjectAbsenceSerializer.Meta.<body>,,,0,,job\\serializers\\presence_account.py:<module>.PresenceAccountSubjectAbsenceSerializer.Meta.<body>
120259084400,METHOD_REF,-1,,def <body>(...),1,,19,job\\serializers\\presence_account.py:<module>.PresenceAccountSubjectSerializer.<body>,,,0,,job\\serializers\\presence_account.py:<module>.PresenceAccountSubjectSerializer.<body>
120259084401,METHOD_REF,-1,,def <body>(...),5,,22,job\\serializers\\presence_account.py:<module>.PresenceAccountSubjectSerializer.Meta.<body>,,,0,,job\\serializers\\presence_account.py:<module>.PresenceAccountSubjectSerializer.Meta.<body>
120259084402,METHOD_REF,2,,def get_absence_detail(...),5,,26,job\\serializers\\presence_account.py:<module>.PresenceAccountSubjectSerializer.get_absence_detail,,,2,,job\\serializers\\presence_account.py:<module>.PresenceAccountSubjectSerializer.get_absence_detail
120259084403,METHOD_REF,-1,,def <body>(...),1,,31,job\\serializers\\presence_account.py:<module>.PresenceAccountAreaListSerializer.<body>,,,0,,job\\serializers\\presence_account.py:<module>.PresenceAccountAreaListSerializer.<body>
120259084404,METHOD_REF,-1,,def <body>(...),5,,32,job\\serializers\\presence_account.py:<module>.PresenceAccountAreaListSerializer.Meta.<body>,,,0,,job\\serializers\\presence_account.py:<module>.PresenceAccountAreaListSerializer.Meta.<body>
120259084405,METHOD_REF,-1,,def <body>(...),1,,37,job\\serializers\\presence_account.py:<module>.PresenceAccountScheduleListSerializer.<body>,,,0,,job\\serializers\\presence_account.py:<module>.PresenceAccountScheduleListSerializer.<body>
120259084406,METHOD_REF,-1,,def <body>(...),5,,40,job\\serializers\\presence_account.py:<module>.PresenceAccountScheduleListSerializer.Meta.<body>,,,0,,job\\serializers\\presence_account.py:<module>.PresenceAccountScheduleListSerializer.Meta.<body>
120259084407,METHOD_REF,-1,,def <body>(...),1,,45,job\\serializers\\presence_account.py:<module>.PresenceAccountShiftListSerializer.<body>,,,0,,job\\serializers\\presence_account.py:<module>.PresenceAccountShiftListSerializer.<body>
120259084408,METHOD_REF,-1,,def <body>(...),5,,48,job\\serializers\\presence_account.py:<module>.PresenceAccountShiftListSerializer.Meta.<body>,,,0,,job\\serializers\\presence_account.py:<module>.PresenceAccountShiftListSerializer.Meta.<body>
120259084409,METHOD_REF,-1,,def <body>(...),1,,53,job\\serializers\\presence_account.py:<module>.PresenceAccountListSerializer.<body>,,,0,,job\\serializers\\presence_account.py:<module>.PresenceAccountListSerializer.<body>
120259084410,METHOD_REF,-1,,def <body>(...),5,,57,job\\serializers\\presence_account.py:<module>.PresenceAccountListSerializer.Meta.<body>,,,0,,job\\serializers\\presence_account.py:<module>.PresenceAccountListSerializer.Meta.<body>
120259084411,METHOD_REF,2,,def to_representation(...),5,,61,job\\serializers\\presence_account.py:<module>.PresenceAccountListSerializer.to_representation,,,2,,job\\serializers\\presence_account.py:<module>.PresenceAccountListSerializer.to_representation
120259084412,METHOD_REF,-1,,def <body>(...),1,,68,job\\serializers\\presence_account.py:<module>.PresenceAccountDetailSerializer.<body>,,,0,,job\\serializers\\presence_account.py:<module>.PresenceAccountDetailSerializer.<body>
120259084413,METHOD_REF,-1,,def <body>(...),5,,71,job\\serializers\\presence_account.py:<module>.PresenceAccountDetailSerializer.Meta.<body>,,,0,,job\\serializers\\presence_account.py:<module>.PresenceAccountDetailSerializer.Meta.<body>
120259084414,METHOD_REF,2,,def to_representation(...),5,,75,job\\serializers\\presence_account.py:<module>.PresenceAccountDetailSerializer.to_representation,,,2,,job\\serializers\\presence_account.py:<module>.PresenceAccountDetailSerializer.to_representation
120259084415,METHOD_REF,2,,def get_subjects_absent(...),5,,81,job\\serializers\\presence_account.py:<module>.PresenceAccountDetailSerializer.get_subjects_absent,,,2,,job\\serializers\\presence_account.py:<module>.PresenceAccountDetailSerializer.get_subjects_absent
120259084416,METHOD_REF,-1,,def <body>(...),1,,98,job\\serializers\\presence_account.py:<module>.PresenceAccountAbsentSubjectParamSerializer.<body>,,,0,,job\\serializers\\presence_account.py:<module>.PresenceAccountAbsentSubjectParamSerializer.<body>
120259084417,METHOD_REF,-1,,def <body>(...),1,,104,job\\serializers\\presence_account.py:<module>.PresenceAccountAbsentSubjectSerializer.<body>,,,0,,job\\serializers\\presence_account.py:<module>.PresenceAccountAbsentSubjectSerializer.<body>
120259084418,METHOD_REF,-1,,def <body>(...),5,,107,job\\serializers\\presence_account.py:<module>.PresenceAccountAbsentSubjectSerializer.Meta.<body>,,,0,,job\\serializers\\presence_account.py:<module>.PresenceAccountAbsentSubjectSerializer.Meta.<body>
120259084419,METHOD_REF,2,,def get_absence(...),5,,111,job\\serializers\\presence_account.py:<module>.PresenceAccountAbsentSubjectSerializer.get_absence,,,2,,job\\serializers\\presence_account.py:<module>.PresenceAccountAbsentSubjectSerializer.get_absence
120259084420,METHOD_REF,2,,def to_representation(...),5,,115,job\\serializers\\presence_account.py:<module>.PresenceAccountAbsentSubjectSerializer.to_representation,,,2,,job\\serializers\\presence_account.py:<module>.PresenceAccountAbsentSubjectSerializer.to_representation
120259084421,METHOD_REF,-1,,def <body>(...),1,,9,job\\serializers\\schedule.py:<module>.ScheduleDeviceSerializer.<body>,,,0,,job\\serializers\\schedule.py:<module>.ScheduleDeviceSerializer.<body>
120259084422,METHOD_REF,-1,,def <body>(...),5,,10,job\\serializers\\schedule.py:<module>.ScheduleDeviceSerializer.Meta.<body>,,,0,,job\\serializers\\schedule.py:<module>.ScheduleDeviceSerializer.Meta.<body>
120259084423,METHOD_REF,-1,,def <body>(...),1,,15,job\\serializers\\schedule.py:<module>.ScheduleDeviceSettingSerializer.<body>,,,0,,job\\serializers\\schedule.py:<module>.ScheduleDeviceSettingSerializer.<body>
120259084424,METHOD_REF,-1,,def <body>(...),5,,19,job\\serializers\\schedule.py:<module>.ScheduleDeviceSettingSerializer.Meta.<body>,,,0,,job\\serializers\\schedule.py:<module>.ScheduleDeviceSettingSerializer.Meta.<body>
120259084425,METHOD_REF,-1,,def <body>(...),1,,24,job\\serializers\\schedule.py:<module>.ScheduleListCreateSerializer.<body>,,,0,,job\\serializers\\schedule.py:<module>.ScheduleListCreateSerializer.<body>
120259084426,METHOD_REF,-1,,def <body>(...),5,,27,job\\serializers\\schedule.py:<module>.ScheduleListCreateSerializer.Meta.<body>,,,0,,job\\serializers\\schedule.py:<module>.ScheduleListCreateSerializer.Meta.<body>
120259084427,METHOD_REF,-1,,def <body>(...),1,,32,job\\serializers\\schedule.py:<module>.ScheduleListSerializer.<body>,,,0,,job\\serializers\\schedule.py:<module>.ScheduleListSerializer.<body>
120259084428,METHOD_REF,-1,,def <body>(...),5,,33,job\\serializers\\schedule.py:<module>.ScheduleListSerializer.Meta.<body>,,,0,,job\\serializers\\schedule.py:<module>.ScheduleListSerializer.Meta.<body>
120259084429,METHOD_REF,2,,def validate(...),5,,37,job\\serializers\\schedule.py:<module>.ScheduleListSerializer.validate,,,2,,job\\serializers\\schedule.py:<module>.ScheduleListSerializer.validate
120259084430,METHOD_REF,-1,,def <body>(...),1,,43,job\\serializers\\schedule.py:<module>.ScheduleDetailSerializer.<body>,,,0,,job\\serializers\\schedule.py:<module>.ScheduleDetailSerializer.<body>
