34359738389,CLOSURE_BINDING,consumer.py:<module>.main:process_recognition,BY_REFERENCE
34359738390,CLOSURE_BINDING,consumer.py:<module>.main:logger,BY_REFERENCE
34359738391,CLOSURE_BINDING,core\\management\\commands\\create_admin.py:<module>.Command.handle:get_user_model,BY_REFERENCE
34359738392,CLOSURE_BINDING,core\\management\\commands\\create_admin.py:<module>.Command.<body>:get_user_model,BY_REFERENCE
34359738393,CLOSURE_BINDING,core\\migrations\\0001_initial.py:<module>.Migration.<body>:models,BY_REFERENCE
34359738394,CLOSURE_BINDING,core\\migrations\\0001_initial.py:<module>.Migration.<body>:django,BY_REFERENCE
34359738395,CLOSURE_BINDING,core\\migrations\\0001_initial.py:<module>.Migration.<body>:core,BY_REFERENCE
34359738396,CLOSURE_BINDING,core\\migrations\\0001_initial.py:<module>.Migration.<body>:migrations,BY_REFERENCE
34359738397,CLOSURE_BINDING,core\\migrations\\0002_user_deleted_at_user_deleted_by_user_is_deleted.py:<module>.Migration.<body>:models,BY_REFERENCE
34359738398,CLOSURE_BINDING,core\\migrations\\0002_user_deleted_at_user_deleted_by_user_is_deleted.py:<module>.Migration.<body>:migrations,BY_REFERENCE
34359738399,CLOSURE_BINDING,core\\migrations\\0002_user_deleted_at_user_deleted_by_user_is_deleted.py:<module>.Migration.<body>:django,BY_REFERENCE
34359738400,CLOSURE_BINDING,core\\migrations\\0002_user_deleted_at_user_deleted_by_user_is_deleted.py:<module>.Migration.<body>:settings,BY_REFERENCE
34359738401,CLOSURE_BINDING,core\\migrations\\0003_user_role.py:<module>.Migration.<body>:models,BY_REFERENCE
34359738402,CLOSURE_BINDING,core\\migrations\\0003_user_role.py:<module>.Migration.<body>:migrations,BY_REFERENCE
34359738403,CLOSURE_BINDING,core\\migrations\\0004_alter_user_deleted_at.py:<module>.Migration.<body>:models,BY_REFERENCE
34359738404,CLOSURE_BINDING,core\\migrations\\0004_alter_user_deleted_at.py:<module>.Migration.<body>:migrations,BY_REFERENCE
34359738405,CLOSURE_BINDING,core\\models.py:<module>.User.<body>:models,BY_REFERENCE
34359738406,CLOSURE_BINDING,core\\models.py:<module>.User.<body>:UserManager,BY_REFERENCE
34359738407,CLOSURE_BINDING,core\\models.py:<module>.UserManager._create_user:ValueError,BY_REFERENCE
34359738408,CLOSURE_BINDING,core\\models.py:<module>.UserManager.<body>:ValueError,BY_REFERENCE
34359738409,CLOSURE_BINDING,core\\models.py:<module>.UserManager._create_user:apps,BY_REFERENCE
34359738410,CLOSURE_BINDING,core\\models.py:<module>.UserManager.<body>:apps,BY_REFERENCE
34359738411,CLOSURE_BINDING,core\\models.py:<module>.UserManager._create_user:make_password,BY_REFERENCE
34359738412,CLOSURE_BINDING,core\\models.py:<module>.UserManager.<body>:make_password,BY_REFERENCE
34359738413,CLOSURE_BINDING,core\\models.py:<module>.UserManager.create_superuser:ValueError,BY_REFERENCE
34359738414,CLOSURE_BINDING,core\\models.py:<module>.UserManager.with_perm:auth,BY_REFERENCE
34359738415,CLOSURE_BINDING,core\\models.py:<module>.UserManager.<body>:auth,BY_REFERENCE
34359738416,CLOSURE_BINDING,core\\models.py:<module>.UserManager.with_perm:len,BY_REFERENCE
34359738417,CLOSURE_BINDING,core\\models.py:<module>.UserManager.<body>:len,BY_REFERENCE
34359738418,CLOSURE_BINDING,core\\models.py:<module>.UserManager.with_perm:ValueError,BY_REFERENCE
34359738419,CLOSURE_BINDING,core\\models.py:<module>.UserManager.with_perm:str,BY_REFERENCE
34359738420,CLOSURE_BINDING,core\\models.py:<module>.UserManager.<body>:str,BY_REFERENCE
34359738421,CLOSURE_BINDING,core\\models.py:<module>.UserManager.with_perm:isinstance,BY_REFERENCE
34359738422,CLOSURE_BINDING,core\\models.py:<module>.UserManager.<body>:isinstance,BY_REFERENCE
34359738423,CLOSURE_BINDING,core\\models.py:<module>.UserManager.with_perm:TypeError,BY_REFERENCE
34359738424,CLOSURE_BINDING,core\\models.py:<module>.UserManager.<body>:TypeError,BY_REFERENCE
34359738425,CLOSURE_BINDING,core\\models.py:<module>.UserManager.with_perm:hasattr,BY_REFERENCE
34359738426,CLOSURE_BINDING,core\\models.py:<module>.UserManager.<body>:hasattr,BY_REFERENCE
34359738427,CLOSURE_BINDING,core\\permissions.py:<module>.IsAdmin.has_permission:bool,BY_REFERENCE
34359738428,CLOSURE_BINDING,core\\permissions.py:<module>.IsAdmin.<body>:bool,BY_REFERENCE
34359738429,CLOSURE_BINDING,core\\permissions.py:<module>.IsAdmin.has_permission:User,BY_REFERENCE
34359738430,CLOSURE_BINDING,core\\permissions.py:<module>.IsAdmin.<body>:User,BY_REFERENCE
34359738431,CLOSURE_BINDING,core\\permissions.py:<module>.CurrentUserOrAdmin.has_object_permission:bool,BY_REFERENCE
34359738432,CLOSURE_BINDING,core\\permissions.py:<module>.CurrentUserOrAdmin.<body>:bool,BY_REFERENCE
34359738433,CLOSURE_BINDING,core\\permissions.py:<module>.CurrentUserOrAdmin.has_object_permission:User,BY_REFERENCE
34359738434,CLOSURE_BINDING,core\\permissions.py:<module>.CurrentUserOrAdmin.<body>:User,BY_REFERENCE
34359738435,CLOSURE_BINDING,core\\permissions.py:<module>.IsAdminOrReadOnly.has_permission:bool,BY_REFERENCE
34359738436,CLOSURE_BINDING,core\\permissions.py:<module>.IsAdminOrReadOnly.<body>:bool,BY_REFERENCE
34359738437,CLOSURE_BINDING,core\\permissions.py:<module>.IsAdminOrReadOnly.has_permission:permissions,BY_REFERENCE
34359738438,CLOSURE_BINDING,core\\permissions.py:<module>.IsAdminOrReadOnly.<body>:permissions,BY_REFERENCE
34359738439,CLOSURE_BINDING,core\\permissions.py:<module>.IsAdminOrReadOnly.has_permission:User,BY_REFERENCE
34359738440,CLOSURE_BINDING,core\\permissions.py:<module>.IsAdminOrReadOnly.<body>:User,BY_REFERENCE
34359738441,CLOSURE_BINDING,core\\serializers.py:<module>.UserCreateSerializer.<body>:serializers,BY_REFERENCE
34359738442,CLOSURE_BINDING,core\\serializers.py:<module>.PasswordSerializer.<body>:User,BY_REFERENCE
34359738443,CLOSURE_BINDING,core\\serializers.py:<module>.PasswordSerializer.<body>:serializers,BY_REFERENCE
34359738444,CLOSURE_BINDING,core\\serializers.py:<module>.UserCreateSerializer.validate:super,BY_REFERENCE
34359738445,CLOSURE_BINDING,core\\serializers.py:<module>.UserCreateSerializer.<body>:super,BY_REFERENCE
34359738446,CLOSURE_BINDING,core\\serializers.py:<module>.UserCreateSerializer.validate:User,BY_REFERENCE
34359738447,CLOSURE_BINDING,core\\serializers.py:<module>.UserCreateSerializer.<body>:User,BY_REFERENCE
34359738448,CLOSURE_BINDING,core\\serializers.py:<module>.UserCreateSerializer.validate:validate_password,BY_REFERENCE
34359738449,CLOSURE_BINDING,core\\serializers.py:<module>.UserCreateSerializer.<body>:validate_password,BY_REFERENCE
34359738450,CLOSURE_BINDING,core\\serializers.py:<module>.UserCreateSerializer.validate:_,BY_REFERENCE
34359738451,CLOSURE_BINDING,core\\serializers.py:<module>.UserCreateSerializer.<body>:_,BY_REFERENCE
34359738452,CLOSURE_BINDING,core\\serializers.py:<module>.UserCreateSerializer.validate:serializers,BY_REFERENCE
34359738453,CLOSURE_BINDING,core\\serializers.py:<module>.UserCreateSerializer.<body>:serializers,BY_REFERENCE
34359738454,CLOSURE_BINDING,core\\serializers.py:<module>.UserCreateSerializer.create:User,BY_REFERENCE
34359738455,CLOSURE_BINDING,core\\serializers.py:<module>.PasswordSerializer.validate:super,BY_REFERENCE
34359738456,CLOSURE_BINDING,core\\serializers.py:<module>.PasswordSerializer.<body>:super,BY_REFERENCE
34359738457,CLOSURE_BINDING,core\\serializers.py:<module>.PasswordSerializer.validate:validate_password,BY_REFERENCE
34359738458,CLOSURE_BINDING,core\\serializers.py:<module>.PasswordSerializer.<body>:validate_password,BY_REFERENCE
34359738459,CLOSURE_BINDING,core\\serializers.py:<module>.PasswordSerializer.validate:_,BY_REFERENCE
34359738460,CLOSURE_BINDING,core\\serializers.py:<module>.PasswordSerializer.<body>:_,BY_REFERENCE
34359738461,CLOSURE_BINDING,core\\serializers.py:<module>.PasswordSerializer.validate:serializers,BY_REFERENCE
34359738462,CLOSURE_BINDING,core\\serializers.py:<module>.PasswordSerializer.<body>:serializers,BY_REFERENCE
34359738463,CLOSURE_BINDING,core\\serializers.py:<module>.UserSerializer.Meta.<body>:User,BY_REFERENCE
34359738464,CLOSURE_BINDING,core\\serializers.py:<module>.UserSerializer.<body>:User,BY_REFERENCE
34359738465,CLOSURE_BINDING,core\\serializers.py:<module>.UserCreateSerializer.Meta.<body>:User,BY_REFERENCE
34359738466,CLOSURE_BINDING,core\\serializers.py:<module>.PasswordSerializer.validate:list,BY_REFERENCE
34359738467,CLOSURE_BINDING,core\\serializers.py:<module>.PasswordSerializer.<body>:list,BY_REFERENCE
34359738468,CLOSURE_BINDING,core\\views.py:<module>.UserViewSet.<body>:UserSerializer,BY_REFERENCE
34359738469,CLOSURE_BINDING,core\\views.py:<module>.UserViewSet.<body>:User,BY_REFERENCE
34359738470,CLOSURE_BINDING,core\\views.py:<module>.UserViewSet.<body>:IsAdminOrReadOnly,BY_REFERENCE
34359738471,CLOSURE_BINDING,core\\views.py:<module>.UserViewSet.<body>:action,BY_REFERENCE
34359738472,CLOSURE_BINDING,core\\views.py:<module>.UserViewSet.get_permissions:IsAuthenticated,BY_REFERENCE
34359738473,CLOSURE_BINDING,core\\views.py:<module>.UserViewSet.<body>:IsAuthenticated,BY_REFERENCE
34359738474,CLOSURE_BINDING,core\\views.py:<module>.UserViewSet.get_permissions:super,BY_REFERENCE
34359738475,CLOSURE_BINDING,core\\views.py:<module>.UserViewSet.<body>:super,BY_REFERENCE
34359738476,CLOSURE_BINDING,core\\views.py:<module>.UserViewSet.get_serializer_class:UserCreateSerializer,BY_REFERENCE
34359738477,CLOSURE_BINDING,core\\views.py:<module>.UserViewSet.<body>:UserCreateSerializer,BY_REFERENCE
34359738478,CLOSURE_BINDING,core\\views.py:<module>.UserViewSet.get_serializer_class:PasswordSerializer,BY_REFERENCE
34359738479,CLOSURE_BINDING,core\\views.py:<module>.UserViewSet.<body>:PasswordSerializer,BY_REFERENCE
34359738480,CLOSURE_BINDING,core\\views.py:<module>.UserViewSet.perform_destroy:now,BY_REFERENCE
34359738481,CLOSURE_BINDING,core\\views.py:<module>.UserViewSet.<body>:now,BY_REFERENCE
34359738482,CLOSURE_BINDING,core\\views.py:<module>.UserViewSet.me:Response,BY_REFERENCE
34359738483,CLOSURE_BINDING,core\\views.py:<module>.UserViewSet.<body>:Response,BY_REFERENCE
34359738484,CLOSURE_BINDING,core\\views.py:<module>.UserViewSet.set_password:status,BY_REFERENCE
34359738485,CLOSURE_BINDING,core\\views.py:<module>.UserViewSet.<body>:status,BY_REFERENCE
34359738486,CLOSURE_BINDING,core\\views.py:<module>.UserViewSet.set_password:Response,BY_REFERENCE
34359738487,CLOSURE_BINDING,core\\views.py:<module>.UserViewSet.set_websocket_token:uuid4,BY_REFERENCE
34359738488,CLOSURE_BINDING,core\\views.py:<module>.UserViewSet.<body>:uuid4,BY_REFERENCE
34359738489,CLOSURE_BINDING,core\\views.py:<module>.UserViewSet.set_websocket_token:str,BY_REFERENCE
34359738490,CLOSURE_BINDING,core\\views.py:<module>.UserViewSet.<body>:str,BY_REFERENCE
34359738491,CLOSURE_BINDING,core\\views.py:<module>.UserViewSet.set_websocket_token:WEBSOCKET_TOKEN_LIFETIME,BY_REFERENCE
34359738492,CLOSURE_BINDING,core\\views.py:<module>.UserViewSet.<body>:WEBSOCKET_TOKEN_LIFETIME,BY_REFERENCE
34359738493,CLOSURE_BINDING,core\\views.py:<module>.UserViewSet.set_websocket_token:cache,BY_REFERENCE
34359738494,CLOSURE_BINDING,core\\views.py:<module>.UserViewSet.<body>:cache,BY_REFERENCE
34359738495,CLOSURE_BINDING,core\\views.py:<module>.UserViewSet.set_websocket_token:Response,BY_REFERENCE
34359738496,CLOSURE_BINDING,job\\consumers.py:<module>.PresenceAccountConsumer.<body>:OuterRef,BY_REFERENCE
34359738497,CLOSURE_BINDING,job\\consumers.py:<module>.PresenceAccountConsumer.<body>:Subject,BY_REFERENCE
34359738498,CLOSURE_BINDING,job\\consumers.py:<module>.PresenceAccountConsumer.<body>:ArraySubquery,BY_REFERENCE
34359738499,CLOSURE_BINDING,job\\consumers.py:<module>.PresenceAccountConsumer.<body>:PresenceAccount,BY_REFERENCE
34359738500,CLOSURE_BINDING,job\\consumers.py:<module>.PresenceAccountConsumer.<body>:PresenceAccountListSerializer,BY_REFERENCE
34359738501,CLOSURE_BINDING,job\\consumers.py:<module>.PresenceAccountConsumer.<body>:IsAuthenticated,BY_REFERENCE
34359738502,CLOSURE_BINDING,job\\consumers.py:<module>.DeviceConsumer.<body>:IsAuthenticated,BY_REFERENCE
34359738503,CLOSURE_BINDING,job\\consumers.py:<module>.PresenceAccountConsumer.connect:WS_PRESENCE_ACCOUNT_GROUP_NAME,BY_REFERENCE
34359738504,CLOSURE_BINDING,job\\consumers.py:<module>.PresenceAccountConsumer.<body>:WS_PRESENCE_ACCOUNT_GROUP_NAME,BY_REFERENCE
34359738505,CLOSURE_BINDING,job\\consumers.py:<module>.PresenceAccountConsumer.disconnect:hasattr,BY_REFERENCE
34359738506,CLOSURE_BINDING,job\\consumers.py:<module>.PresenceAccountConsumer.<body>:hasattr,BY_REFERENCE
34359738507,CLOSURE_BINDING,job\\consumers.py:<module>.DeviceConsumer.connect:WS_DEVICES_GROUP_NAME,BY_REFERENCE
34359738508,CLOSURE_BINDING,job\\consumers.py:<module>.DeviceConsumer.<body>:WS_DEVICES_GROUP_NAME,BY_REFERENCE
34359738509,CLOSURE_BINDING,job\\consumers.py:<module>.DeviceConsumer.disconnect:hasattr,BY_REFERENCE
34359738510,CLOSURE_BINDING,job\\consumers.py:<module>.DeviceConsumer.<body>:hasattr,BY_REFERENCE
34359738511,CLOSURE_BINDING,job\\consumers.py:<module>.DeviceConsumer.send_message:json,BY_REFERENCE
34359738512,CLOSURE_BINDING,job\\consumers.py:<module>.DeviceConsumer.<body>:json,BY_REFERENCE
34359738513,CLOSURE_BINDING,job\\management\\commands\\init_job_celery_tasks.py:<module>.Command.handle:__name__,BY_REFERENCE
34359738514,CLOSURE_BINDING,job\\management\\commands\\init_job_celery_tasks.py:<module>.Command.<body>:__name__,BY_REFERENCE
34359738515,CLOSURE_BINDING,job\\management\\commands\\init_job_celery_tasks.py:<module>.Command.handle:logging,BY_REFERENCE
34359738516,CLOSURE_BINDING,job\\management\\commands\\init_job_celery_tasks.py:<module>.Command.<body>:logging,BY_REFERENCE
34359738517,CLOSURE_BINDING,job\\management\\commands\\init_job_celery_tasks.py:<module>.Command.handle:CHECK_DEVICES_HEALTH_TASK_NAME,BY_REFERENCE
34359738518,CLOSURE_BINDING,job\\management\\commands\\init_job_celery_tasks.py:<module>.Command.<body>:CHECK_DEVICES_HEALTH_TASK_NAME,BY_REFERENCE
34359738519,CLOSURE_BINDING,job\\management\\commands\\init_job_celery_tasks.py:<module>.Command.handle:PeriodicTask,BY_REFERENCE
34359738520,CLOSURE_BINDING,job\\management\\commands\\init_job_celery_tasks.py:<module>.Command.<body>:PeriodicTask,BY_REFERENCE
34359738521,CLOSURE_BINDING,job\\management\\commands\\init_job_celery_tasks.py:<module>.Command.handle:CrontabSchedule,BY_REFERENCE
34359738522,CLOSURE_BINDING,job\\management\\commands\\init_job_celery_tasks.py:<module>.Command.<body>:CrontabSchedule,BY_REFERENCE
34359738523,CLOSURE_BINDING,job\\migrations\\0001_initial.py:<module>.Migration.<body>:models,BY_REFERENCE
34359738524,CLOSURE_BINDING,job\\migrations\\0001_initial.py:<module>.Migration.<body>:migrations,BY_REFERENCE
34359738525,CLOSURE_BINDING,job\\migrations\\0002_devicetype_device.py:<module>.Migration.<body>:models,BY_REFERENCE
34359738526,CLOSURE_BINDING,job\\migrations\\0002_devicetype_device.py:<module>.Migration.<body>:migrations,BY_REFERENCE
34359738527,CLOSURE_BINDING,job\\migrations\\0002_devicetype_device.py:<module>.Migration.<body>:django,BY_REFERENCE
34359738528,CLOSURE_BINDING,job\\migrations\\0003_area_schedule_siesta_shift_device_area.py:<module>.Migration.<body>:settings,BY_REFERENCE
34359738529,CLOSURE_BINDING,job\\migrations\\0003_area_schedule_siesta_shift_device_area.py:<module>.Migration.<body>:migrations,BY_REFERENCE
34359738530,CLOSURE_BINDING,job\\migrations\\0003_area_schedule_siesta_shift_device_area.py:<module>.Migration.<body>:models,BY_REFERENCE
34359738531,CLOSURE_BINDING,job\\migrations\\0003_area_schedule_siesta_shift_device_area.py:<module>.Migration.<body>:django,BY_REFERENCE
34359738532,CLOSURE_BINDING,job\\migrations\\0004_device_liveness_platform_notification_url.py:<module>.Migration.<body>:models,BY_REFERENCE
34359738533,CLOSURE_BINDING,job\\migrations\\0004_device_liveness_platform_notification_url.py:<module>.Migration.<body>:migrations,BY_REFERENCE
34359738534,CLOSURE_BINDING,job\\migrations\\0005_recognition.py:<module>.Migration.<body>:models,BY_REFERENCE
34359738535,CLOSURE_BINDING,job\\migrations\\0005_recognition.py:<module>.Migration.<body>:django,BY_REFERENCE
34359738536,CLOSURE_BINDING,job\\migrations\\0005_recognition.py:<module>.Migration.<body>:migrations,BY_REFERENCE
34359738537,CLOSURE_BINDING,job\\migrations\\0006_remove_area_work_places_count.py:<module>.Migration.<body>:migrations,BY_REFERENCE
34359738538,CLOSURE_BINDING,job\\migrations\\0007_remove_device_device_type_device_name_and_more.py:<module>.init_device_name:device,BY_REFERENCE
34359738539,CLOSURE_BINDING,job\\migrations\\0007_remove_device_device_type_device_name_and_more.py:<module>.Migration.<body>:django,BY_REFERENCE
34359738540,CLOSURE_BINDING,job\\migrations\\0007_remove_device_device_type_device_name_and_more.py:<module>.Migration.<body>:models,BY_REFERENCE
34359738541,CLOSURE_BINDING,job\\migrations\\0007_remove_device_device_type_device_name_and_more.py:<module>.Migration.<body>:migrations,BY_REFERENCE
34359738542,CLOSURE_BINDING,job\\migrations\\0007_remove_device_device_type_device_name_and_more.py:<module>.Migration.<body>:init_device_name,BY_REFERENCE
34359738543,CLOSURE_BINDING,job\\migrations\\0008_alter_device_area.py:<module>.Migration.<body>:django,BY_REFERENCE
34359738544,CLOSURE_BINDING,job\\migrations\\0008_alter_device_area.py:<module>.Migration.<body>:models,BY_REFERENCE
34359738545,CLOSURE_BINDING,job\\migrations\\0008_alter_device_area.py:<module>.Migration.<body>:migrations,BY_REFERENCE
34359738546,CLOSURE_BINDING,job\\migrations\\0009_alter_shift_subjects_alter_shift_unique_together.py:<module>.Migration.<body>:models,BY_REFERENCE
34359738547,CLOSURE_BINDING,job\\migrations\\0009_alter_shift_subjects_alter_shift_unique_together.py:<module>.Migration.<body>:migrations,BY_REFERENCE
34359738548,CLOSURE_BINDING,job\\migrations\\0010_alter_device_area.py:<module>.Migration.<body>:django,BY_REFERENCE
34359738549,CLOSURE_BINDING,job\\migrations\\0010_alter_device_area.py:<module>.Migration.<body>:models,BY_REFERENCE
34359738550,CLOSURE_BINDING,job\\migrations\\0010_alter_device_area.py:<module>.Migration.<body>:migrations,BY_REFERENCE
34359738551,CLOSURE_BINDING,job\\migrations\\0011_alter_platform_notification_url.py:<module>.Migration.<body>:models,BY_REFERENCE
34359738552,CLOSURE_BINDING,job\\migrations\\0011_alter_platform_notification_url.py:<module>.Migration.<body>:migrations,BY_REFERENCE
34359738553,CLOSURE_BINDING,job\\migrations\\0012_remove_schedule_required_subjects_count.py:<module>.Migration.<body>:migrations,BY_REFERENCE
34359738554,CLOSURE_BINDING,job\\migrations\\0013_alter_shift_order_date.py:<module>.order_date_to_range_field:get_current_timezone,BY_REFERENCE
34359738555,CLOSURE_BINDING,job\\migrations\\0013_alter_shift_order_date.py:<module>.order_date_to_range_field:shift,BY_REFERENCE
34359738556,CLOSURE_BINDING,job\\migrations\\0013_alter_shift_order_date.py:<module>.order_date_to_range_field:datetime,BY_REFERENCE
34359738557,CLOSURE_BINDING,job\\migrations\\0013_alter_shift_order_date.py:<module>.order_date_to_range_field:timedelta,BY_REFERENCE
34359738558,CLOSURE_BINDING,job\\migrations\\0013_alter_shift_order_date.py:<module>.Migration.<body>:set,BY_REFERENCE
34359738559,CLOSURE_BINDING,job\\migrations\\0013_alter_shift_order_date.py:<module>.Migration.<body>:migrations,BY_REFERENCE
34359738560,CLOSURE_BINDING,job\\migrations\\0013_alter_shift_order_date.py:<module>.Migration.<body>:timezone,BY_REFERENCE
34359738561,CLOSURE_BINDING,job\\migrations\\0013_alter_shift_order_date.py:<module>.Migration.<body>:django,BY_REFERENCE
34359738562,CLOSURE_BINDING,job\\migrations\\0013_alter_shift_order_date.py:<module>.Migration.<body>:order_date_to_range_field,BY_REFERENCE
34359738563,CLOSURE_BINDING,job\\migrations\\0014_device_ip_addr.py:<module>.Migration.<body>:django,BY_REFERENCE
34359738564,CLOSURE_BINDING,job\\migrations\\0014_device_ip_addr.py:<module>.Migration.<body>:models,BY_REFERENCE
34359738565,CLOSURE_BINDING,job\\migrations\\0014_device_ip_addr.py:<module>.Migration.<body>:migrations,BY_REFERENCE
34359738566,CLOSURE_BINDING,job\\migrations\\0015_alter_area_deleted_at_alter_schedule_deleted_at.py:<module>.Migration.<body>:models,BY_REFERENCE
34359738567,CLOSURE_BINDING,job\\migrations\\0015_alter_area_deleted_at_alter_schedule_deleted_at.py:<module>.Migration.<body>:migrations,BY_REFERENCE
34359738568,CLOSURE_BINDING,job\\migrations\\0016_remove_device_area_remove_recognition_shift_and_more.py:<module>.Migration.<body>:migrations,BY_REFERENCE
34359738569,CLOSURE_BINDING,job\\migrations\\0016_remove_device_area_remove_recognition_shift_and_more.py:<module>.Migration.<body>:models,BY_REFERENCE
34359738570,CLOSURE_BINDING,job\\migrations\\0016_remove_device_area_remove_recognition_shift_and_more.py:<module>.Migration.<body>:django,BY_REFERENCE
34359738571,CLOSURE_BINDING,job\\migrations\\0017_alter_area_description_alter_device_description.py:<module>.Migration.<body>:models,BY_REFERENCE
34359738572,CLOSURE_BINDING,job\\migrations\\0017_alter_area_description_alter_device_description.py:<module>.Migration.<body>:migrations,BY_REFERENCE
34359738573,CLOSURE_BINDING,job\\models.py:<module>.Platform.<body>:models,BY_REFERENCE
34359738574,CLOSURE_BINDING,job\\models.py:<module>.Area.<body>:models,BY_REFERENCE
34359738575,CLOSURE_BINDING,job\\models.py:<module>.DeviceSetting.<body>:models,BY_REFERENCE
34359738576,CLOSURE_BINDING,job\\models.py:<module>.DeviceSetting.<body>:ArrayField,BY_REFERENCE
34359738577,CLOSURE_BINDING,job\\models.py:<module>.Device.<body>:validators,BY_REFERENCE
34359738578,CLOSURE_BINDING,job\\models.py:<module>.Device.<body>:models,BY_REFERENCE
34359738579,CLOSURE_BINDING,job\\models.py:<module>.Device.<body>:RegexValidator,BY_REFERENCE
34359738580,CLOSURE_BINDING,job\\models.py:<module>.Schedule.<body>:models,BY_REFERENCE
34359738581,CLOSURE_BINDING,job\\models.py:<module>.Schedule.<body>:ArrayField,BY_REFERENCE
34359738582,CLOSURE_BINDING,job\\models.py:<module>.Siesta.<body>:models,BY_REFERENCE
34359738583,CLOSURE_BINDING,job\\models.py:<module>.Shift.<body>:models,BY_REFERENCE
34359738584,CLOSURE_BINDING,job\\models.py:<module>.Shift.<body>:DateTimeRangeField,BY_REFERENCE
34359738585,CLOSURE_BINDING,job\\models.py:<module>.PresenceAccount.<body>:models,BY_REFERENCE
34359738586,CLOSURE_BINDING,job\\models.py:<module>.PresenceAccount.<body>:DateTimeRangeField,BY_REFERENCE
34359738587,CLOSURE_BINDING,job\\models.py:<module>.Recognition.<body>:models,BY_REFERENCE
34359738588,CLOSURE_BINDING,job\\models.py:<module>.Platform.save:super,BY_REFERENCE
34359738589,CLOSURE_BINDING,job\\models.py:<module>.Platform.<body>:super,BY_REFERENCE
34359738590,CLOSURE_BINDING,job\\models.py:<module>.Siesta.__str__:str,BY_REFERENCE
34359738591,CLOSURE_BINDING,job\\models.py:<module>.Siesta.<body>:str,BY_REFERENCE
34359738592,CLOSURE_BINDING,job\\models.py:<module>.Shift.__str__:str,BY_REFERENCE
34359738593,CLOSURE_BINDING,job\\models.py:<module>.Shift.<body>:str,BY_REFERENCE
34359738594,CLOSURE_BINDING,job\\serializers\\area.py:<module>.AreaDetailSerializer.<body>:AreaScheduleSerializer,BY_REFERENCE
34359738595,CLOSURE_BINDING,job\\serializers\\area.py:<module>.AreaListSerializer.Meta.<body>:Area,BY_REFERENCE
34359738596,CLOSURE_BINDING,job\\serializers\\area.py:<module>.AreaListSerializer.<body>:Area,BY_REFERENCE
34359738597,CLOSURE_BINDING,job\\serializers\\area.py:<module>.AreaScheduleSerializer.Meta.<body>:Schedule,BY_REFERENCE
34359738598,CLOSURE_BINDING,job\\serializers\\area.py:<module>.AreaScheduleSerializer.<body>:Schedule,BY_REFERENCE
34359738599,CLOSURE_BINDING,job\\serializers\\area.py:<module>.AreaDetailSerializer.Meta.<body>:Area,BY_REFERENCE
34359738600,CLOSURE_BINDING,job\\serializers\\area.py:<module>.AreaDetailSerializer.<body>:Area,BY_REFERENCE
