25769803824,BLOCK,1,,"tmp7 = {}
tmp7['BACKEND'] = 'django.template.backends.django.DjangoTemplates'
tmp7['DIRS'] = [BASE_DIR / 'templates']
tmp7['APP_DIRS'] = True
tmp7['OPTIONS'] = tmp8 = {}
tmp8['context_processors'] = ['django.template.context_processors.debug', 'django.template.context_processors.request', 'django.contrib.auth.context_processors.auth', 'django.contrib.messages.context_processors.messages']
tmp8
tmp7",5,,85,,,1,,ANY
25769803825,BLOCK,2,,"tmp11 = os.environ
tmp11.get('POSTGRES_DB', default = 'gufsin')",17,,111,,,2,,ANY
25769803826,BLOCK,2,,"tmp12 = os.environ
tmp12.get('POSTGRES_USER', default = 'postgres')",17,,112,,,2,,ANY
25769803827,BLOCK,2,,"tmp13 = os.environ
tmp13.get('POSTGRES_PASS', default = 'postgres')",21,,113,,,2,,ANY
25769803828,BLOCK,2,,"tmp14 = os.environ
tmp14.get('POSTGRES_HOST', default = '0.0.0.0')",17,,114,,,2,,ANY
25769803829,BLOCK,2,,"tmp15 = os.environ
tmp15.get('POSTGRES_PORT', default = 5432)",17,,115,,,2,,ANY
25769803830,BLOCK,2,,"tmp10 = {}
tmp10['ENGINE'] = 'django.db.backends.postgresql'
tmp10['NAME'] = tmp11 = os.environ
tmp11.get('POSTGRES_DB', default = 'gufsin')
tmp10['USER'] = tmp12 = os.environ
tmp12.get('POSTGRES_USER', default = 'postgres')
tmp10['PASSWORD'] = tmp13 = os.environ
tmp13.get('POSTGRES_PASS', default = 'postgres')
tmp10['HOST'] = tmp14 = os.environ
tmp14.get('POSTGRES_HOST', default = '0.0.0.0')
tmp10['PORT'] = tmp15 = os.environ
tmp15.get('POSTGRES_PORT', default = 5432)
tmp10",16,,109,,,2,,ANY
25769803831,BLOCK,2,,"tmp9 = {}
tmp9['default'] = tmp10 = {}
tmp10['ENGINE'] = 'django.db.backends.postgresql'
tmp10['NAME'] = tmp11 = os.environ
tmp11.get('POSTGRES_DB', default = 'gufsin')
tmp10['USER'] = tmp12 = os.environ
tmp12.get('POSTGRES_USER', default = 'postgres')
tmp10['PASSWORD'] = tmp13 = os.environ
tmp13.get('POSTGRES_PASS', default = 'postgres')
tmp10['HOST'] = tmp14 = os.environ
tmp14.get('POSTGRES_HOST', default = '0.0.0.0')
tmp10['PORT'] = tmp15 = os.environ
tmp15.get('POSTGRES_PORT', default = 5432)
tmp10
tmp9",13,,108,,,2,,ANY
25769803832,BLOCK,1,,"tmp16 = {}
tmp16['NAME'] = 'django.contrib.auth.password_validation.UserAttributeSimilarityValidator'
tmp16",5,,124,,,1,,ANY
25769803833,BLOCK,2,,"tmp17 = {}
tmp17['NAME'] = 'django.contrib.auth.password_validation.MinimumLengthValidator'
tmp17",5,,127,,,2,,ANY
25769803834,BLOCK,3,,"tmp18 = {}
tmp18['NAME'] = 'django.contrib.auth.password_validation.CommonPasswordValidator'
tmp18",5,,130,,,3,,ANY
25769803835,BLOCK,4,,"tmp19 = {}
tmp19['NAME'] = 'django.contrib.auth.password_validation.NumericPasswordValidator'
tmp19",5,,133,,,4,,ANY
25769803836,BLOCK,2,,"tmp20 = os.environ
tmp20.get('TIME_ZONE')",13,,144,,,2,,ANY
25769803837,BLOCK,2,,"tmp21 = os.path
tmp21.join(BASE_DIR, 'media')",14,,164,,,2,,ANY
25769803838,BLOCK,2,,"tmp22 = {}
tmp22['DEFAULT_AUTHENTICATION_CLASSES'] = ('rest_framework_simplejwt.authentication.JWTAuthentication',)
tmp22['DEFAULT_PAGINATION_CLASS'] = 'rest_framework.pagination.LimitOffsetPagination'
tmp22['PAGE_SIZE'] = 10000
tmp22['DEFAULT_FILTER_BACKENDS'] = ('django_filters.rest_framework.DjangoFilterBackend', 'rest_framework.filters.OrderingFilter')
tmp22",18,,171,,,2,,ANY
25769803839,BLOCK,2,,"tmp23 = {}
tmp23[""ACCESS_TOKEN_LIFETIME""] = timedelta(days = 7)
tmp23[""REFRESH_TOKEN_LIFETIME""] = timedelta(days = 21)
tmp23",14,,183,,,2,,ANY
25769803840,BLOCK,2,,"tmp26 = {}
tmp26['type'] = 'apiKey'
tmp26['name'] = 'Authorization'
tmp26['in'] = 'header'
tmp26",19,,190,,,2,,ANY
25769803841,BLOCK,2,,"tmp25 = {}
tmp25['Bearer'] = tmp26 = {}
tmp26['type'] = 'apiKey'
tmp26['name'] = 'Authorization'
tmp26['in'] = 'header'
tmp26
tmp25",28,,189,,,2,,ANY
25769803842,BLOCK,2,,"tmp24 = {}
tmp24['SECURITY_DEFINITIONS'] = tmp25 = {}
tmp25['Bearer'] = tmp26 = {}
tmp26['type'] = 'apiKey'
tmp26['name'] = 'Authorization'
tmp26['in'] = 'header'
tmp26
tmp25
tmp24",20,,188,,,2,,ANY
25769803843,BLOCK,2,,"tmp27 = os.environ
tmp27.get('PROFILE_ORIGIN_ID', 1)",21,,198,,,2,,ANY
25769803844,BLOCK,2,,"tmp30 = {}
tmp30['format'] = '[{asctime}] {name} {levelname} - {message}'
tmp30['style'] = '{'
tmp30",20,,204,,,2,,ANY
25769803845,BLOCK,2,,"tmp29 = {}
tmp29['console'] = tmp30 = {}
tmp30['format'] = '[{asctime}] {name} {levelname} - {message}'
tmp30['style'] = '{'
tmp30
tmp29",19,,203,,,2,,ANY
25769803846,BLOCK,2,,"tmp32 = {}
tmp32['class'] = 'logging.StreamHandler'
tmp32['formatter'] = 'console'
tmp32",20,,210,,,2,,ANY
25769803847,BLOCK,2,,"tmp33 = {}
tmp33['class'] = 'logging.StreamHandler'
tmp33['formatter'] = 'console'
tmp33['level'] = 'INFO'
tmp33",23,,214,,,2,,ANY
25769803848,BLOCK,2,,"tmp31 = {}
tmp31['console'] = tmp32 = {}
tmp32['class'] = 'logging.StreamHandler'
tmp32['formatter'] = 'console'
tmp32
tmp31['local_apps'] = tmp33 = {}
tmp33['class'] = 'logging.StreamHandler'
tmp33['formatter'] = 'console'
tmp33['level'] = 'INFO'
tmp33
tmp31",17,,209,,,2,,ANY
25769803849,BLOCK,2,,"tmp35 = {}
tmp35['level'] = 'INFO'
tmp35['handlers'] = ['console']
tmp35",21,,221,,,2,,ANY
25769803850,BLOCK,2,,"tmp37 = {}
tmp37['handlers'] = ['local_apps']
tmp37",17,,225,,,2,,ANY
25769803851,BLOCK,-1,,"app = tmp38.__next__()
tmp36[app] = tmp37 = {}
tmp37['handlers'] = ['local_apps']
tmp37",11,,225,,,2,,ANY
25769803852,BLOCK,-1,,"tmp38 = LOCAL_APPS.__iter__()
while ... : ...",11,,225,,,2,,ANY
25769803853,BLOCK,1,,"tmp36 = {}
tmp38 = LOCAL_APPS.__iter__()
while ... : ...
tmp36",11,,225,,,2,,ANY
25769803854,BLOCK,2,,"tmp34 = {}
tmp34['consumer'] = tmp35 = {}
tmp35['level'] = 'INFO'
tmp35['handlers'] = ['console']
tmp35
tmp34.update(tmp36 = {}
tmp38 = LOCAL_APPS.__iter__()
while ... : ...
tmp36)
tmp34",16,,220,,,2,,ANY
25769803855,BLOCK,2,,"tmp28 = {}
tmp28['version'] = 1
tmp28['disable_existing_loggers'] = False
tmp28['formatters'] = tmp29 = {}
tmp29['console'] = tmp30 = {}
tmp30['format'] = '[{asctime}] {name} {levelname} - {message}'
tmp30['style'] = '{'
tmp30
tmp29
tmp28['handlers'] = tmp31 = {}
tmp31['console'] = tmp32 = {}
tmp32['class'] = 'logging.StreamHandler'
tmp32['formatter'] = 'console'
tmp32
tmp31['local_apps'] = tmp33 = {}
tmp33['class'] = 'logging.StreamHandler'
tmp33['formatter'] = 'console'
tmp33['level'] = 'INFO'
tmp33
tmp31
tmp28['loggers'] = tmp34 = {}
tmp34['consumer'] = tmp35 = {}
tmp35['level'] = 'INFO'
tmp35['handlers'] = ['console']
tmp35
tmp34.update(tmp36 = {}
tmp38 = LOCAL_APPS.__iter__()
while ... : ...
tmp36)
tmp34
tmp28",11,,200,,,2,,ANY
25769803856,BLOCK,2,,"tmp39 = os.environ
tmp39.get('REDIS_HOST', default = '0.0.0.0')",14,,230,,,2,,ANY
25769803857,BLOCK,2,,"tmp40 = os.environ
tmp40.get('REDIS_PORT', default = 6379)",14,,231,,,2,,ANY
25769803858,BLOCK,2,,"tmp42 = {}
tmp42['BACKEND'] = 'django.core.cache.backends.redis.RedisCache'
tmp42['LOCATION'] = f'redis://{REDIS_HOST}:{REDIS_PORT}/3'
tmp42",16,,234,,,2,,ANY
25769803859,BLOCK,2,,"tmp41 = {}
tmp41['default'] = tmp42 = {}
tmp42['BACKEND'] = 'django.core.cache.backends.redis.RedisCache'
tmp42['LOCATION'] = f'redis://{REDIS_HOST}:{REDIS_PORT}/3'
tmp42
tmp41",10,,233,,,2,,ANY
25769803860,BLOCK,2,,"tmp43 = os.environ
tmp43.get('TIME_ZONE')",19,,246,,,2,,ANY
25769803861,BLOCK,2,,"tmp44 = {}
tmp44['visibility_timeout'] = 604800
tmp44",35,,248,,,2,,ANY
25769803862,BLOCK,2,,"tmp47 = {}
tmp47['hosts'] = [f'redis://{REDIS_HOST}:{REDIS_PORT}/1']
tmp47",19,,255,,,2,,ANY
25769803863,BLOCK,2,,"tmp46 = {}
tmp46['BACKEND'] = 'channels_redis.pubsub.RedisPubSubChannelLayer'
tmp46['CONFIG'] = tmp47 = {}
tmp47['hosts'] = [f'redis://{REDIS_HOST}:{REDIS_PORT}/1']
tmp47
tmp46",16,,253,,,2,,ANY
25769803864,BLOCK,2,,"tmp45 = {}
tmp45['default'] = tmp46 = {}
tmp46['BACKEND'] = 'channels_redis.pubsub.RedisPubSubChannelLayer'
tmp46['CONFIG'] = tmp47 = {}
tmp47['hosts'] = [f'redis://{REDIS_HOST}:{REDIS_PORT}/1']
tmp47
tmp46
tmp45",18,,252,,,2,,ANY
25769803865,BLOCK,-1,,,1,,1,,,1,,ANY
25769803866,BLOCK,-1,,"path = import(django.urls, path)
include = import(django.urls, include)
re_path = import(django.urls, re_path)",1,,20,,,5,,ANY
25769803867,BLOCK,-1,,"urlpatterns.append(path('debug/', include('debug_toolbar.urls')))",1,,50,,,2,,ANY
25769803868,BLOCK,-1,,,1,,1,,,1,,ANY
25769803869,BLOCK,-1,,"tmp0 = os.environ
tmp0.setdefault('DJANGO_SETTINGS_MODULE', 'backend.settings')",1,,14,,,4,,ANY
25769803870,BLOCK,-1,,,1,,1,,,1,,ANY
25769803871,BLOCK,-1,,"tmp0 = os.environ
tmp0.setdefault('DJANGO_SETTINGS_MODULE', 'backend.settings')",1,,9,,,7,,ANY
25769803872,BLOCK,2,,"tmp1 = os.environ
tmp1.get('RABBITMQ_DSN')",16,,16,,,2,,ANY
25769803873,BLOCK,2,,"tmp2 = os.environ
tmp2.get('RABBITMQ_EVENTS_EXCHANGE')",28,,17,,,2,,ANY
25769803874,BLOCK,2,,"tmp3 = os.environ
tmp3.get('RABBITMQ_EVENTS_ROUTING_KEY')",31,,18,,,2,,ANY
25769803875,BLOCK,-1,,,1,,21,,,1,,ANY
25769803876,BLOCK,-1,,,1,,29,,,1,,ANY
25769803877,BLOCK,-1,,asyncio.Future(),5,,55,,,1,,ANY
25769803878,BLOCK,-1,,connection.close(),5,,55,,,1,,ANY
25769803879,BLOCK,-1,,asyncio.run(main()),1,,62,,,2,,ANY
25769803880,BLOCK,-1,,,1,,1,,,1,,ANY
25769803881,BLOCK,-1,,,1,,1,,,1,,ANY
25769803882,BLOCK,-1,,"tmp0 = admin.site
tmp0.register(User)",1,,6,,,4,,ANY
25769803883,BLOCK,-1,,,1,,1,,,1,,ANY
25769803884,BLOCK,-1,,,1,,4,,,1,,ANY
25769803885,BLOCK,-1,,"default_auto_field = 'django.db.models.BigAutoField'
cls.default_auto_field = default_auto_field",5,,5,,,1,,ANY
25769803886,BLOCK,-1,,"name = 'core'
cls.name = name",5,,6,,,2,,ANY
25769803887,BLOCK,-1,,,1,,4,,,1,,ANY
25769803888,BLOCK,-1,,,1,,4,,,1,,ANY
25769803889,BLOCK,-1,,"CoreConfig = class CoreConfig<meta>(...)
def <body>(...)()",1,,4,,,2,,ANY
25769803890,BLOCK,-1,,,1,,1,,,1,,ANY
25769803891,BLOCK,-1,,,1,,1,,,1,,ANY
25769803892,BLOCK,-1,,,1,,1,,,1,,ANY
25769803893,BLOCK,-1,,,1,,5,,,1,,ANY
25769803894,BLOCK,-1,,"help = ""Creates an admin user non-interactively if it doesn't exist""
cls.help = help",5,,6,,,1,,ANY
25769803895,BLOCK,-1,,,5,,8,,,1,,ANY
25769803896,BLOCK,-1,,,5,,12,,,1,,ANY
25769803897,BLOCK,2,,"tmp1 = User.objects
tmp1.filter(username = options['username'])",16,,14,,,2,,ANY
25769803898,BLOCK,1,,"tmp0 = tmp1 = User.objects
tmp1.filter(username = options['username'])
tmp0.exists()",16,,14,,,1,,ANY
25769803899,BLOCK,-1,,"tmp2 = User.objects
tmp2.create_superuser(username = options['username'], password = options['password'], role = User.ROLES[0][0])",13,,15,,,1,,ANY
25769803900,BLOCK,-1,,"tmp2 = User.objects
tmp2.create_superuser(username = options['username'], password = options['password'], role = User.ROLES[0][0])",9,,14,,,2,,ANY
25769803901,BLOCK,-1,,,1,,5,,,1,,ANY
25769803902,BLOCK,-1,,,1,,5,,,1,,ANY
25769803903,BLOCK,-1,,,5,,8,,,1,,ANY
25769803904,BLOCK,-1,,,5,,12,,,1,,ANY
25769803905,BLOCK,-1,,"Command = class Command<meta>(...)
def <body>(...)()",1,,5,,,4,,ANY
25769803906,BLOCK,-1,,,1,,3,,,1,,ANY
25769803907,BLOCK,-1,,"migrations = import(django.db, migrations)
models = import(django.db, models)",1,,5,,,3,,ANY
25769803908,BLOCK,-1,,,1,,9,,,1,,ANY
25769803909,BLOCK,-1,,"initial = True
cls.initial = initial",5,,11,,,1,,ANY
25769803910,BLOCK,-1,,"dependencies = [('auth', '0012_alter_user_first_name_max_length')]
cls.dependencies = dependencies",5,,13,,,2,,ANY
25769803911,BLOCK,-1,error_messages,"tmp0 = {}
tmp0['unique'] = 'A user with that username already exists.'
tmp0",62,,25,,,2,,ANY
25769803912,BLOCK,1,,"tmp1 = django.contrib.auth.validators
tmp1.UnicodeUsernameValidator()",244,,25,,,1,,ANY
25769803913,BLOCK,-1,options,"tmp2 = {}
tmp2['verbose_name'] = 'user'
tmp2['verbose_name_plural'] = 'users'
tmp2['abstract'] = False
tmp2",21,,35,,,4,,ANY
25769803914,BLOCK,2,,"tmp3 = core.models
tmp3.UserManager()",29,,41,,,2,,ANY
25769803915,BLOCK,-1,,"operations = [migrations.CreateModel(name = 'User', fields = [('id', models.BigAutoField(auto_created = True, primary_key = True, serialize = False, verbose_name = 'ID')), ('password', models.CharField(max_length = 128, verbose_name = 'password')), ('last_login', models.DateTimeField(blank = True, null = True, verbose_name = 'last login')), ('is_superuser', models.BooleanField(default = False, help_text = 'Designates that this user has all permissions without explicitly assigning them.', verbose_name = 'superuser status')), ('username', models.CharField(error_messages = tmp0 = {}
tmp0['unique'] = 'A user with that username already exists.'
tmp0, help_text = 'Required. 150 characters or fewer. Letters, digits and @/./+/-/_ only.', max_length = 150, unique = True, validators = [tmp1 = django.contrib.auth.validators
tmp1.UnicodeUsernameValidator()], verbose_name = 'username')), ('first_name', models.CharField(blank = True, max_length = 150, verbose_name = 'first name')), ('last_name', models.CharField(blank = True, max_length = 150, verbose_name = 'last name')), ('is_staff', models.BooleanField(default = False, help_text = 'Designates whether the user can log into this admin site.', verbose_name = 'staff status')), ('is_active', models.BooleanField(default = True, help_text = 'Designates whether this user should be treated as active. Unselect this instead of deleting accounts.', verbose_name = 'active')), ('date_joined', models.DateTimeField(default = django.utils.timezone.now, verbose_name = 'date joined')), ('patronymic_name', models.CharField(blank = True, max_length = 150, verbose_name = 'Отчество')), ('groups', models.ManyToManyField(blank = True, help_text = 'The groups this user belongs to. A user will get all permissions granted to each of their groups.', related_name = 'user_set', related_query_name = 'user', to = 'auth.group', verbose_name = 'groups')), ('user_permissions', models.ManyToManyField(blank = True, help_text = 'Specific permissions for this user.', related_name = 'user_set', related_query_name = 'user', to = 'auth.permission', verbose_name = 'user permissions'))], options = tmp2 = {}
tmp2['verbose_name'] = 'user'
tmp2['verbose_name_plural'] = 'users'
tmp2['abstract'] = False
tmp2, managers = [('objects', tmp3 = core.models
tmp3.UserManager())])]
cls.operations = operations",5,,17,,,3,,ANY
25769803916,BLOCK,-1,,,1,,9,,,1,,ANY
25769803917,BLOCK,-1,,,1,,9,,,1,,ANY
25769803918,BLOCK,-1,,"Migration = class Migration<meta>(...)
def <body>(...)()",1,,9,,,5,,ANY
25769803919,BLOCK,-1,,,1,,3,,,1,,ANY
25769803920,BLOCK,-1,,"migrations = import(django.db, migrations)
models = import(django.db, models)",1,,4,,,2,,ANY
25769803921,BLOCK,-1,,,1,,8,,,1,,ANY
25769803922,BLOCK,-1,,"dependencies = [('core', '0001_initial')]
cls.dependencies = dependencies",5,,10,,,1,,ANY
25769803923,BLOCK,-1,,"operations = [migrations.AddField(model_name = 'user', name = 'deleted_at', field = models.DateTimeField(null = True)), migrations.AddField(model_name = 'user', name = 'deleted_by', field = models.ForeignKey(blank = True, null = True, on_delete = django.db.models.deletion.SET_NULL, related_name = 'deleted_%(class)s', to = settings.AUTH_USER_MODEL)), migrations.AddField(model_name = 'user', name = 'is_deleted', field = models.BooleanField(default = False))]
cls.operations = operations",5,,14,,,2,,ANY
25769803924,BLOCK,-1,,,1,,8,,,1,,ANY
25769803925,BLOCK,-1,,,1,,8,,,1,,ANY
25769803926,BLOCK,-1,,"Migration = class Migration<meta>(...)
def <body>(...)()",1,,8,,,4,,ANY
25769803927,BLOCK,-1,,,1,,3,,,1,,ANY
25769803928,BLOCK,-1,,"migrations = import(django.db, migrations)
models = import(django.db, models)",1,,3,,,1,,ANY
25769803929,BLOCK,-1,,,1,,6,,,1,,ANY
25769803930,BLOCK,-1,,"dependencies = [('core', '0002_user_deleted_at_user_deleted_by_user_is_deleted')]
cls.dependencies = dependencies",5,,8,,,1,,ANY
25769803931,BLOCK,-1,,"operations = [migrations.AddField(model_name = 'user', name = 'role', field = models.CharField(choices = [('A', 'Админ'), ('U', 'Пользователь')], default = 'U', max_length = 50, verbose_name = 'Роль'))]
cls.operations = operations",5,,12,,,2,,ANY
25769803932,BLOCK,-1,,,1,,6,,,1,,ANY
25769803933,BLOCK,-1,,,1,,6,,,1,,ANY
25769803934,BLOCK,-1,,"Migration = class Migration<meta>(...)
def <body>(...)()",1,,6,,,2,,ANY
25769803935,BLOCK,-1,,,1,,3,,,1,,ANY
25769803936,BLOCK,-1,,"migrations = import(django.db, migrations)
models = import(django.db, models)",1,,3,,,1,,ANY
25769803937,BLOCK,-1,,,1,,6,,,1,,ANY
25769803938,BLOCK,-1,,"dependencies = [('core', '0003_user_role')]
cls.dependencies = dependencies",5,,8,,,1,,ANY
25769803939,BLOCK,-1,,"operations = [migrations.AlterField(model_name = 'user', name = 'deleted_at', field = models.DateTimeField(blank = True, null = True))]
cls.operations = operations",5,,12,,,2,,ANY
25769803940,BLOCK,-1,,,1,,6,,,1,,ANY
25769803941,BLOCK,-1,,,1,,6,,,1,,ANY
25769803942,BLOCK,-1,,"Migration = class Migration<meta>(...)
def <body>(...)()",1,,6,,,2,,ANY
25769803943,BLOCK,-1,,,1,,1,,,1,,ANY
25769803944,BLOCK,-1,,,1,,1,,,1,,ANY
25769803945,BLOCK,-1,,,1,,11,,,1,,ANY
25769803946,BLOCK,-1,,"use_in_migrations = True
cls.use_in_migrations = use_in_migrations",5,,12,,,1,,ANY
25769803947,BLOCK,-1,,,5,,14,,,1,,ANY
25769803948,BLOCK,-1,,"raise ValueError(""The given username must be set"")",9,,18,,,2,,ANY
25769803949,BLOCK,-1,,,5,,32,,,1,,ANY
25769803950,BLOCK,-1,,,5,,37,,,1,,ANY
25769803951,BLOCK,-1,,"raise ValueError(""Superuser must have is_staff=True."")",9,,41,,,2,,ANY
25769803952,BLOCK,-1,,"raise ValueError(""Superuser must have is_superuser=True."")",9,,43,,,2,,ANY
25769803953,BLOCK,-1,,,5,,48,,,1,,ANY
25769803954,BLOCK,-1,,"tmp0 = backends[0]
backend = tmp0[0]
_ = tmp0[1]",17,,54,,,1,,ANY
25769803955,BLOCK,-1,,"tmp0 = backends[0]
backend = tmp0[0]
_ = tmp0[1]",13,,53,,,2,,ANY
25769803956,BLOCK,-1,,"raise ValueError(""You have multiple authentication backends configured and "" ""therefore must provide the `backend` argument."")",17,,56,,,3,,ANY
25769803957,BLOCK,-1,,"backends = auth._get_backends(return_tuples = True)
if ... : ...",9,,51,,,2,,ANY
25769803958,BLOCK,-1,,"raise TypeError(""backend must be a dotted import path string (got %r)."" % backend)",9,,60,,,2,,ANY
25769803959,BLOCK,-1,,backend = auth.load_backend(backend),13,,65,,,3,,ANY
25769803960,BLOCK,-1,,if ... : ...,9,,60,,,3,,ANY
25769803961,BLOCK,-1,,"return backend.with_perm(
                perm,
                is_active=is_active,
                include_superusers=include_superusers,
                obj=obj,
            )",9,,66,,,2,,ANY
25769803962,BLOCK,-1,,,1,,11,,,1,,ANY
25769803963,BLOCK,-1,,,1,,11,,,1,,ANY
25769803964,BLOCK,-1,,,5,,14,,,1,,ANY
25769803965,BLOCK,-1,,,5,,37,,,1,,ANY
25769803966,BLOCK,-1,,,5,,32,,,1,,ANY
25769803967,BLOCK,-1,,,5,,48,,,1,,ANY
25769803968,BLOCK,-1,,"UserManager = class UserManager<meta>(...)
def <body>(...)()",1,,11,,,12,,ANY
25769803969,BLOCK,-1,,,1,,76,,,1,,ANY
25769803970,BLOCK,-1,,"ROLES = [('A', 'Админ'), ('U', 'Пользователь')]
cls.ROLES = ROLES",5,,77,,,1,,ANY
25769803971,BLOCK,-1,,"role = models.CharField('Роль', max_length = 50, choices = ROLES, default = ROLES[1][0])
cls.role = role",5,,82,,,2,,ANY
25769803972,BLOCK,-1,,"email = None
cls.email = email",5,,83,,,3,,ANY
25769803973,BLOCK,-1,,"patronymic_name = models.CharField('Отчество', max_length = 150, blank = True)
cls.patronymic_name = patronymic_name",5,,84,,,4,,ANY
25769803974,BLOCK,-1,,"REQUIRED_FIELDS = []
cls.REQUIRED_FIELDS = REQUIRED_FIELDS",5,,86,,,5,,ANY
25769803975,BLOCK,-1,,"objects = UserManager()
cls.objects = objects",5,,88,,,6,,ANY
25769803976,BLOCK,-1,,,1,,76,,,1,,ANY
25769803977,BLOCK,-1,,,1,,76,,,1,,ANY
25769803978,BLOCK,-1,,"User = class User<meta>(...)
def <body>(...)()",1,,76,,,13,,ANY
25769803979,BLOCK,-1,,,1,,1,,,1,,ANY
25769803980,BLOCK,-1,,,1,,8,,,1,,ANY
25769803981,BLOCK,-1,,,5,,9,,,1,,ANY
