124554051639,METHOD_RETURN,RET,1,,BY_SHARING,3,,,2,,ANY
124554051640,METHOD_RETURN,RET,1,,BY_SHARING,6,,,2,,ANY
124554051641,METHOD_RETURN,RET,1,core\\migrations\\0004_alter_user_deleted_at.py:<module>.Migration,BY_SHARING,6,,,2,,ANY
124554051642,METHOD_RETURN,RET,1,,BY_SHARING,6,,,2,,ANY
124554051643,METHOD_RETURN,RET,1,,BY_SHARING,1,,,2,,ANY
124554051644,METHOD_RETURN,RET,1,,BY_SHARING,1,,,2,,ANY
124554051645,METHOD_RETURN,RET,1,,BY_SHARING,11,,,2,,ANY
124554051646,METHOD_RETURN,RET,5,,BY_SHARING,14,,,2,,ANY
124554051647,METHOD_RETURN,RET,5,,BY_SHARING,32,,,2,,ANY
124554051648,METHOD_RETURN,RET,5,,BY_SHARING,37,,,2,,ANY
124554051649,METHOD_RETURN,RET,5,,BY_SHARING,48,,,2,,ANY
124554051650,METHOD_RETURN,RET,1,core\\models.py:<module>.UserManager,BY_SHARING,11,,,2,,ANY
124554051651,METHOD_RETURN,RET,1,,BY_SHARING,11,,,2,,ANY
124554051652,METHOD_RETURN,RET,5,,BY_SHARING,14,,,2,,ANY
124554051653,METHOD_RETURN,RET,5,,BY_SHARING,37,,,2,,ANY
124554051654,METHOD_RETURN,RET,5,,BY_SHARING,32,,,2,,ANY
124554051655,METHOD_RETURN,RET,5,,BY_SHARING,48,,,2,,ANY
124554051656,METHOD_RETURN,RET,1,,BY_SHARING,76,,,2,,ANY
124554051657,METHOD_RETURN,RET,1,core\\models.py:<module>.User,BY_SHARING,76,,,2,,ANY
124554051658,METHOD_RETURN,RET,1,,BY_SHARING,76,,,2,,ANY
124554051659,METHOD_RETURN,RET,1,,BY_SHARING,1,,,2,,ANY
124554051660,METHOD_RETURN,RET,1,,BY_SHARING,8,,,2,,ANY
124554051661,METHOD_RETURN,RET,5,,BY_SHARING,9,,,2,,ANY
124554051662,METHOD_RETURN,RET,1,core\\permissions.py:<module>.IsAdmin,BY_SHARING,8,,,2,,ANY
124554051663,METHOD_RETURN,RET,1,,BY_SHARING,8,,,2,,ANY
124554051664,METHOD_RETURN,RET,5,,BY_SHARING,9,,,2,,ANY
124554051665,METHOD_RETURN,RET,1,,BY_SHARING,16,,,2,,ANY
124554051666,METHOD_RETURN,RET,5,,BY_SHARING,17,,,2,,ANY
124554051667,METHOD_RETURN,RET,1,core\\permissions.py:<module>.CurrentUserOrAdmin,BY_SHARING,16,,,2,,ANY
124554051668,METHOD_RETURN,RET,1,,BY_SHARING,16,,,2,,ANY
124554051669,METHOD_RETURN,RET,5,,BY_SHARING,17,,,2,,ANY
124554051670,METHOD_RETURN,RET,1,,BY_SHARING,24,,,2,,ANY
124554051671,METHOD_RETURN,RET,5,,BY_SHARING,25,,,2,,ANY
124554051672,METHOD_RETURN,RET,1,core\\permissions.py:<module>.IsAdminOrReadOnly,BY_SHARING,24,,,2,,ANY
124554051673,METHOD_RETURN,RET,1,,BY_SHARING,24,,,2,,ANY
124554051674,METHOD_RETURN,RET,5,,BY_SHARING,25,,,2,,ANY
124554051675,METHOD_RETURN,RET,1,,BY_SHARING,1,,,2,,ANY
124554051676,METHOD_RETURN,RET,1,,BY_SHARING,10,,,2,,ANY
124554051677,METHOD_RETURN,RET,5,,BY_SHARING,11,,,2,,ANY
124554051678,METHOD_RETURN,RET,5,core\\serializers.py:<module>.UserSerializer.Meta,BY_SHARING,11,,,2,,ANY
124554051679,METHOD_RETURN,RET,5,,BY_SHARING,11,,,2,,ANY
124554051680,METHOD_RETURN,RET,1,core\\serializers.py:<module>.UserSerializer,BY_SHARING,10,,,2,,ANY
124554051681,METHOD_RETURN,RET,1,,BY_SHARING,10,,,2,,ANY
124554051682,METHOD_RETURN,RET,1,,BY_SHARING,16,,,2,,ANY
124554051683,METHOD_RETURN,RET,5,,BY_SHARING,20,,,2,,ANY
124554051684,METHOD_RETURN,RET,5,core\\serializers.py:<module>.UserCreateSerializer.Meta,BY_SHARING,20,,,2,,ANY
124554051685,METHOD_RETURN,RET,5,,BY_SHARING,20,,,2,,ANY
124554051686,METHOD_RETURN,RET,5,,BY_SHARING,24,,,2,,ANY
124554051687,METHOD_RETURN,RET,5,,BY_SHARING,45,,,2,,ANY
124554051688,METHOD_RETURN,RET,1,core\\serializers.py:<module>.UserCreateSerializer,BY_SHARING,16,,,2,,ANY
124554051689,METHOD_RETURN,RET,1,,BY_SHARING,16,,,2,,ANY
124554051690,METHOD_RETURN,RET,5,,BY_SHARING,45,,,2,,ANY
124554051691,METHOD_RETURN,RET,5,,BY_SHARING,24,,,2,,ANY
124554051692,METHOD_RETURN,RET,1,,BY_SHARING,50,,,2,,ANY
124554051693,METHOD_RETURN,RET,5,,BY_SHARING,55,,,2,,ANY
124554051694,METHOD_RETURN,RET,1,core\\serializers.py:<module>.PasswordSerializer,BY_SHARING,50,,,2,,ANY
124554051695,METHOD_RETURN,RET,1,,BY_SHARING,50,,,2,,ANY
124554051696,METHOD_RETURN,RET,5,,BY_SHARING,55,,,2,,ANY
124554051697,METHOD_RETURN,RET,1,,BY_SHARING,1,,,2,,ANY
124554051698,METHOD_RETURN,RET,1,,BY_SHARING,1,,,2,,ANY
124554051699,METHOD_RETURN,RET,1,,BY_SHARING,19,,,2,,ANY
124554051700,METHOD_RETURN,RET,5,,BY_SHARING,24,,,2,,ANY
124554051701,METHOD_RETURN,RET,5,,BY_SHARING,30,,,2,,ANY
124554051702,METHOD_RETURN,RET,5,,BY_SHARING,38,,,2,,ANY
124554051703,METHOD_RETURN,RET,5,,BY_SHARING,42,,,2,,ANY
124554051704,METHOD_RETURN,RET,5,,BY_SHARING,48,,,2,,ANY
124554051705,METHOD_RETURN,RET,5,,BY_SHARING,58,,,2,,ANY
124554051706,METHOD_RETURN,RET,1,core\\views.py:<module>.UserViewSet,BY_SHARING,19,,,2,,ANY
124554051707,METHOD_RETURN,RET,1,,BY_SHARING,19,,,2,,ANY
124554051708,METHOD_RETURN,RET,5,,BY_SHARING,24,,,2,,ANY
124554051709,METHOD_RETURN,RET,5,,BY_SHARING,30,,,2,,ANY
124554051710,METHOD_RETURN,RET,5,,BY_SHARING,42,,,2,,ANY
124554051711,METHOD_RETURN,RET,5,,BY_SHARING,38,,,2,,ANY
124554051712,METHOD_RETURN,RET,5,,BY_SHARING,48,,,2,,ANY
124554051713,METHOD_RETURN,RET,5,,BY_SHARING,58,,,2,,ANY
124554051714,METHOD_RETURN,RET,1,,BY_SHARING,1,,,2,,ANY
124554051715,METHOD_RETURN,RET,1,,BY_SHARING,1,,,2,,ANY
124554051716,METHOD_RETURN,RET,1,,BY_SHARING,1,,,2,,ANY
124554051717,METHOD_RETURN,RET,1,,BY_SHARING,4,,,2,,ANY
124554051718,METHOD_RETURN,RET,1,job\\apps.py:<module>.JobConfig,BY_SHARING,4,,,2,,ANY
124554051719,METHOD_RETURN,RET,1,,BY_SHARING,4,,,2,,ANY
124554051720,METHOD_RETURN,RET,1,,BY_SHARING,1,,,2,,ANY
124554051721,METHOD_RETURN,RET,1,,BY_SHARING,1,,,2,,ANY
124554051722,METHOD_RETURN,RET,1,,BY_SHARING,18,,,2,,ANY
124554051723,METHOD_RETURN,RET,5,,BY_SHARING,27,,,2,,ANY
124554051724,METHOD_RETURN,RET,5,,BY_SHARING,32,,,2,,ANY
124554051725,METHOD_RETURN,RET,5,,BY_SHARING,36,,,2,,ANY
124554051726,METHOD_RETURN,RET,1,job\\consumers.py:<module>.PresenceAccountConsumer,BY_SHARING,18,,,2,,ANY
124554051727,METHOD_RETURN,RET,1,,BY_SHARING,18,,,2,,ANY
124554051728,METHOD_RETURN,RET,5,,BY_SHARING,27,,,2,,ANY
124554051729,METHOD_RETURN,RET,5,,BY_SHARING,32,,,2,,ANY
124554051730,METHOD_RETURN,RET,5,,BY_SHARING,36,,,2,,ANY
124554051731,METHOD_RETURN,RET,1,,BY_SHARING,40,,,2,,ANY
124554051732,METHOD_RETURN,RET,5,,BY_SHARING,43,,,2,,ANY
124554051733,METHOD_RETURN,RET,5,,BY_SHARING,48,,,2,,ANY
124554051734,METHOD_RETURN,RET,5,,BY_SHARING,52,,,2,,ANY
124554051735,METHOD_RETURN,RET,1,job\\consumers.py:<module>.DeviceConsumer,BY_SHARING,40,,,2,,ANY
124554051736,METHOD_RETURN,RET,1,,BY_SHARING,40,,,2,,ANY
124554051737,METHOD_RETURN,RET,5,,BY_SHARING,43,,,2,,ANY
124554051738,METHOD_RETURN,RET,5,,BY_SHARING,48,,,2,,ANY
124554051739,METHOD_RETURN,RET,5,,BY_SHARING,52,,,2,,ANY
124554051740,METHOD_RETURN,RET,1,,BY_SHARING,1,,,2,,ANY
124554051741,METHOD_RETURN,RET,1,,BY_SHARING,1,,,2,,ANY
124554051742,METHOD_RETURN,RET,1,,BY_SHARING,1,,,2,,ANY
124554051743,METHOD_RETURN,RET,1,,BY_SHARING,9,,,2,,ANY
124554051744,METHOD_RETURN,RET,5,,BY_SHARING,12,,,2,,ANY
124554051745,METHOD_RETURN,RET,1,job\\management\\commands\\init_job_celery_tasks.py:<module>.Command,BY_SHARING,9,,,2,,ANY
124554051746,METHOD_RETURN,RET,1,,BY_SHARING,9,,,2,,ANY
124554051747,METHOD_RETURN,RET,5,,BY_SHARING,12,,,2,,ANY
124554051748,METHOD_RETURN,RET,1,,BY_SHARING,3,,,2,,ANY
124554051749,METHOD_RETURN,RET,1,,BY_SHARING,6,,,2,,ANY
124554051750,METHOD_RETURN,RET,1,job\\migrations\\0001_initial.py:<module>.Migration,BY_SHARING,6,,,2,,ANY
124554051751,METHOD_RETURN,RET,1,,BY_SHARING,6,,,2,,ANY
124554051752,METHOD_RETURN,RET,1,,BY_SHARING,3,,,2,,ANY
124554051753,METHOD_RETURN,RET,1,,BY_SHARING,7,,,2,,ANY
124554051754,METHOD_RETURN,RET,1,job\\migrations\\0002_devicetype_device.py:<module>.Migration,BY_SHARING,7,,,2,,ANY
124554051755,METHOD_RETURN,RET,1,,BY_SHARING,7,,,2,,ANY
124554051756,METHOD_RETURN,RET,1,,BY_SHARING,3,,,2,,ANY
124554051757,METHOD_RETURN,RET,1,,BY_SHARING,9,,,2,,ANY
124554051758,METHOD_RETURN,RET,1,job\\migrations\\0003_area_schedule_siesta_shift_device_area.py:<module>.Migration,BY_SHARING,9,,,2,,ANY
124554051759,METHOD_RETURN,RET,1,,BY_SHARING,9,,,2,,ANY
124554051760,METHOD_RETURN,RET,1,,BY_SHARING,3,,,2,,ANY
124554051761,METHOD_RETURN,RET,1,,BY_SHARING,6,,,2,,ANY
124554051762,METHOD_RETURN,RET,1,job\\migrations\\0004_device_liveness_platform_notification_url.py:<module>.Migration,BY_SHARING,6,,,2,,ANY
124554051763,METHOD_RETURN,RET,1,,BY_SHARING,6,,,2,,ANY
124554051764,METHOD_RETURN,RET,1,,BY_SHARING,3,,,2,,ANY
124554051765,METHOD_RETURN,RET,1,,BY_SHARING,7,,,2,,ANY
124554051766,METHOD_RETURN,RET,1,job\\migrations\\0005_recognition.py:<module>.Migration,BY_SHARING,7,,,2,,ANY
124554051767,METHOD_RETURN,RET,1,,BY_SHARING,7,,,2,,ANY
124554051768,METHOD_RETURN,RET,1,,BY_SHARING,3,,,2,,ANY
124554051769,METHOD_RETURN,RET,1,,BY_SHARING,6,,,2,,ANY
124554051770,METHOD_RETURN,RET,1,job\\migrations\\0006_remove_area_work_places_count.py:<module>.Migration,BY_SHARING,6,,,2,,ANY
124554051771,METHOD_RETURN,RET,1,,BY_SHARING,6,,,2,,ANY
124554051772,METHOD_RETURN,RET,1,,BY_SHARING,3,,,2,,ANY
124554051773,METHOD_RETURN,RET,1,,BY_SHARING,8,,,2,,ANY
124554051774,METHOD_RETURN,RET,1,,BY_SHARING,16,,,2,,ANY
124554051775,METHOD_RETURN,RET,1,job\\migrations\\0007_remove_device_device_type_device_name_and_more.py:<module>.Migration,BY_SHARING,16,,,2,,ANY
124554051776,METHOD_RETURN,RET,1,,BY_SHARING,16,,,2,,ANY
124554051777,METHOD_RETURN,RET,1,,BY_SHARING,3,,,2,,ANY
124554051778,METHOD_RETURN,RET,1,,BY_SHARING,7,,,2,,ANY
124554051779,METHOD_RETURN,RET,1,job\\migrations\\0008_alter_device_area.py:<module>.Migration,BY_SHARING,7,,,2,,ANY
124554051780,METHOD_RETURN,RET,1,,BY_SHARING,7,,,2,,ANY
124554051781,METHOD_RETURN,RET,1,,BY_SHARING,3,,,2,,ANY
124554051782,METHOD_RETURN,RET,1,,BY_SHARING,6,,,2,,ANY
124554051783,METHOD_RETURN,RET,1,job\\migrations\\0009_alter_shift_subjects_alter_shift_unique_together.py:<module>.Migration,BY_SHARING,6,,,2,,ANY
124554051784,METHOD_RETURN,RET,1,,BY_SHARING,6,,,2,,ANY
124554051785,METHOD_RETURN,RET,1,,BY_SHARING,3,,,2,,ANY
124554051786,METHOD_RETURN,RET,1,,BY_SHARING,7,,,2,,ANY
124554051787,METHOD_RETURN,RET,1,job\\migrations\\0010_alter_device_area.py:<module>.Migration,BY_SHARING,7,,,2,,ANY
124554051788,METHOD_RETURN,RET,1,,BY_SHARING,7,,,2,,ANY
124554051789,METHOD_RETURN,RET,1,,BY_SHARING,3,,,2,,ANY
124554051790,METHOD_RETURN,RET,1,,BY_SHARING,6,,,2,,ANY
124554051791,METHOD_RETURN,RET,1,job\\migrations\\0011_alter_platform_notification_url.py:<module>.Migration,BY_SHARING,6,,,2,,ANY
124554051792,METHOD_RETURN,RET,1,,BY_SHARING,6,,,2,,ANY
124554051793,METHOD_RETURN,RET,1,,BY_SHARING,3,,,2,,ANY
124554051794,METHOD_RETURN,RET,1,,BY_SHARING,6,,,2,,ANY
124554051795,METHOD_RETURN,RET,1,job\\migrations\\0012_remove_schedule_required_subjects_count.py:<module>.Migration,BY_SHARING,6,,,2,,ANY
124554051796,METHOD_RETURN,RET,1,,BY_SHARING,6,,,2,,ANY
124554051797,METHOD_RETURN,RET,1,,BY_SHARING,2,,,2,,ANY
124554051798,METHOD_RETURN,RET,1,,BY_SHARING,10,,,2,,ANY
124554051799,METHOD_RETURN,RET,1,,BY_SHARING,27,,,2,,ANY
124554051800,METHOD_RETURN,RET,1,job\\migrations\\0013_alter_shift_order_date.py:<module>.Migration,BY_SHARING,27,,,2,,ANY
124554051801,METHOD_RETURN,RET,1,,BY_SHARING,27,,,2,,ANY
124554051802,METHOD_RETURN,RET,1,,BY_SHARING,3,,,2,,ANY
124554051803,METHOD_RETURN,RET,1,,BY_SHARING,7,,,2,,ANY
124554051804,METHOD_RETURN,RET,1,job\\migrations\\0014_device_ip_addr.py:<module>.Migration,BY_SHARING,7,,,2,,ANY
124554051805,METHOD_RETURN,RET,1,,BY_SHARING,7,,,2,,ANY
124554051806,METHOD_RETURN,RET,1,,BY_SHARING,3,,,2,,ANY
124554051807,METHOD_RETURN,RET,1,,BY_SHARING,6,,,2,,ANY
124554051808,METHOD_RETURN,RET,1,job\\migrations\\0015_alter_area_deleted_at_alter_schedule_deleted_at.py:<module>.Migration,BY_SHARING,6,,,2,,ANY
124554051809,METHOD_RETURN,RET,1,,BY_SHARING,6,,,2,,ANY
124554051810,METHOD_RETURN,RET,1,,BY_SHARING,3,,,2,,ANY
124554051811,METHOD_RETURN,RET,1,,BY_SHARING,9,,,2,,ANY
124554051812,METHOD_RETURN,RET,1,job\\migrations\\0016_remove_device_area_remove_recognition_shift_and_more.py:<module>.Migration,BY_SHARING,9,,,2,,ANY
124554051813,METHOD_RETURN,RET,1,,BY_SHARING,9,,,2,,ANY
124554051814,METHOD_RETURN,RET,1,,BY_SHARING,3,,,2,,ANY
124554051815,METHOD_RETURN,RET,1,,BY_SHARING,6,,,2,,ANY
124554051816,METHOD_RETURN,RET,1,job\\migrations\\0017_alter_area_description_alter_device_description.py:<module>.Migration,BY_SHARING,6,,,2,,ANY
124554051817,METHOD_RETURN,RET,1,,BY_SHARING,6,,,2,,ANY
124554051818,METHOD_RETURN,RET,1,,BY_SHARING,1,,,2,,ANY
124554051819,METHOD_RETURN,RET,1,,BY_SHARING,1,,,2,,ANY
124554051820,METHOD_RETURN,RET,1,,BY_SHARING,9,,,2,,ANY
124554051821,METHOD_RETURN,RET,5,,BY_SHARING,15,,,2,,ANY
124554051822,METHOD_RETURN,RET,1,job\\models.py:<module>.Platform,BY_SHARING,9,,,2,,ANY
124554051823,METHOD_RETURN,RET,1,,BY_SHARING,9,,,2,,ANY
124554051824,METHOD_RETURN,RET,5,,BY_SHARING,15,,,2,,ANY
124554051825,METHOD_RETURN,RET,1,,BY_SHARING,23,,,2,,ANY
124554051826,METHOD_RETURN,RET,5,,BY_SHARING,27,,,2,,ANY
124554051827,METHOD_RETURN,RET,1,job\\models.py:<module>.Area,BY_SHARING,23,,,2,,ANY
124554051828,METHOD_RETURN,RET,1,,BY_SHARING,23,,,2,,ANY
124554051829,METHOD_RETURN,RET,5,,BY_SHARING,27,,,2,,ANY
124554051830,METHOD_RETURN,RET,1,,BY_SHARING,31,,,2,,ANY
124554051831,METHOD_RETURN,RET,1,job\\models.py:<module>.DeviceSetting,BY_SHARING,31,,,2,,ANY
124554051832,METHOD_RETURN,RET,1,,BY_SHARING,31,,,2,,ANY
124554051833,METHOD_RETURN,RET,1,,BY_SHARING,66,,,2,,ANY
124554051834,METHOD_RETURN,RET,5,,BY_SHARING,93,,,2,,ANY
124554051835,METHOD_RETURN,RET,1,job\\models.py:<module>.Device,BY_SHARING,66,,,2,,ANY
124554051836,METHOD_RETURN,RET,1,,BY_SHARING,66,,,2,,ANY
124554051837,METHOD_RETURN,RET,5,,BY_SHARING,93,,,2,,ANY
124554051838,METHOD_RETURN,RET,1,,BY_SHARING,97,,,2,,ANY
124554051839,METHOD_RETURN,RET,5,,BY_SHARING,116,,,2,,ANY
124554051840,METHOD_RETURN,RET,1,job\\models.py:<module>.Schedule,BY_SHARING,97,,,2,,ANY
124554051841,METHOD_RETURN,RET,1,,BY_SHARING,97,,,2,,ANY
124554051842,METHOD_RETURN,RET,5,,BY_SHARING,116,,,2,,ANY
124554051843,METHOD_RETURN,RET,1,,BY_SHARING,120,,,2,,ANY
124554051844,METHOD_RETURN,RET,5,,BY_SHARING,125,,,2,,ANY
124554051845,METHOD_RETURN,RET,1,job\\models.py:<module>.Siesta,BY_SHARING,120,,,2,,ANY
124554051846,METHOD_RETURN,RET,1,,BY_SHARING,120,,,2,,ANY
124554051847,METHOD_RETURN,RET,5,,BY_SHARING,125,,,2,,ANY
124554051848,METHOD_RETURN,RET,1,,BY_SHARING,129,,,2,,ANY
124554051849,METHOD_RETURN,RET,5,,BY_SHARING,138,,,2,,ANY
124554051850,METHOD_RETURN,RET,5,job\\models.py:<module>.Shift.Meta,BY_SHARING,138,,,2,,ANY
124554051851,METHOD_RETURN,RET,5,,BY_SHARING,138,,,2,,ANY
124554051852,METHOD_RETURN,RET,5,,BY_SHARING,141,,,2,,ANY
124554051853,METHOD_RETURN,RET,1,job\\models.py:<module>.Shift,BY_SHARING,129,,,2,,ANY
124554051854,METHOD_RETURN,RET,1,,BY_SHARING,129,,,2,,ANY
124554051855,METHOD_RETURN,RET,5,,BY_SHARING,141,,,2,,ANY
124554051856,METHOD_RETURN,RET,1,,BY_SHARING,145,,,2,,ANY
124554051857,METHOD_RETURN,RET,1,job\\models.py:<module>.PresenceAccount,BY_SHARING,145,,,2,,ANY
124554051858,METHOD_RETURN,RET,1,,BY_SHARING,145,,,2,,ANY
124554051859,METHOD_RETURN,RET,1,,BY_SHARING,178,,,2,,ANY
124554051860,METHOD_RETURN,RET,1,job\\models.py:<module>.Recognition,BY_SHARING,178,,,2,,ANY
124554051861,METHOD_RETURN,RET,1,,BY_SHARING,178,,,2,,ANY
124554051862,METHOD_RETURN,RET,1,,BY_SHARING,1,,,2,,ANY
124554051863,METHOD_RETURN,RET,1,,BY_SHARING,1,,,2,,ANY
124554051864,METHOD_RETURN,RET,1,,BY_SHARING,1,,,2,,ANY
124554051865,METHOD_RETURN,RET,1,,BY_SHARING,6,,,2,,ANY
124554051866,METHOD_RETURN,RET,5,,BY_SHARING,7,,,2,,ANY
124554051867,METHOD_RETURN,RET,5,job\\serializers\\area.py:<module>.AreaListSerializer.Meta,BY_SHARING,7,,,2,,ANY
124554051868,METHOD_RETURN,RET,5,,BY_SHARING,7,,,2,,ANY
124554051869,METHOD_RETURN,RET,1,job\\serializers\\area.py:<module>.AreaListSerializer,BY_SHARING,6,,,2,,ANY
124554051870,METHOD_RETURN,RET,1,,BY_SHARING,6,,,2,,ANY
124554051871,METHOD_RETURN,RET,1,,BY_SHARING,12,,,2,,ANY
124554051872,METHOD_RETURN,RET,5,,BY_SHARING,13,,,2,,ANY
124554051873,METHOD_RETURN,RET,5,job\\serializers\\area.py:<module>.AreaScheduleSerializer.Meta,BY_SHARING,13,,,2,,ANY
124554051874,METHOD_RETURN,RET,5,,BY_SHARING,13,,,2,,ANY
124554051875,METHOD_RETURN,RET,1,job\\serializers\\area.py:<module>.AreaScheduleSerializer,BY_SHARING,12,,,2,,ANY
124554051876,METHOD_RETURN,RET,1,,BY_SHARING,12,,,2,,ANY
124554051877,METHOD_RETURN,RET,1,,BY_SHARING,18,,,2,,ANY
124554051878,METHOD_RETURN,RET,5,,BY_SHARING,21,,,2,,ANY
124554051879,METHOD_RETURN,RET,5,job\\serializers\\area.py:<module>.AreaDetailSerializer.Meta,BY_SHARING,21,,,2,,ANY
124554051880,METHOD_RETURN,RET,5,,BY_SHARING,21,,,2,,ANY
124554051881,METHOD_RETURN,RET,1,job\\serializers\\area.py:<module>.AreaDetailSerializer,BY_SHARING,18,,,2,,ANY
124554051882,METHOD_RETURN,RET,1,,BY_SHARING,18,,,2,,ANY
124554051883,METHOD_RETURN,RET,1,,BY_SHARING,1,,,2,,ANY
124554051884,METHOD_RETURN,RET,1,,BY_SHARING,14,,,2,,ANY
124554051885,METHOD_RETURN,RET,5,,BY_SHARING,15,,,2,,ANY
124554051886,METHOD_RETURN,RET,5,job\\serializers\\distribution_report.py:<module>.SubjectSquadSerializer.Meta,BY_SHARING,15,,,2,,ANY
124554051887,METHOD_RETURN,RET,5,,BY_SHARING,15,,,2,,ANY
124554051888,METHOD_RETURN,RET,1,job\\serializers\\distribution_report.py:<module>.SubjectSquadSerializer,BY_SHARING,14,,,2,,ANY
124554051889,METHOD_RETURN,RET,1,,BY_SHARING,14,,,2,,ANY
124554051890,METHOD_RETURN,RET,1,,BY_SHARING,20,,,2,,ANY
124554051891,METHOD_RETURN,RET,5,,BY_SHARING,25,,,2,,ANY
124554051892,METHOD_RETURN,RET,5,job\\serializers\\distribution_report.py:<module>.SubjectReportSerializer.Meta,BY_SHARING,25,,,2,,ANY
124554051893,METHOD_RETURN,RET,5,,BY_SHARING,25,,,2,,ANY
124554051894,METHOD_RETURN,RET,5,,BY_SHARING,29,,,2,,ANY
